pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
209,blind,1,1,1,1,4.474781036376953,0.075,1
209,blind,1,1,1,2,5.18352198600769,0.075,1
209,blind,1,1,1,3,6.121656179428101,0.075,1
209,blind,1,1,1,4,6.96253514289856,0.075,1
209,blind,1,1,1,5,7.847506046295166,0.075,1
209,blind,1,1,1,6,8.745628118515015,0.075,1
209,blind,1,1,1,7,9.598507165908813,0.075,1
209,blind,1,1,1,8,10.485517024993896,0.075,1
209,blind,1,1,1,9,11.432701110839844,0.075,1
209,blind,1,1,2,1,4.24353814125061,0.075,1
209,blind,1,1,2,2,5.344640016555786,0.075,1
209,blind,1,1,2,3,6.054378032684326,0.075,1
209,blind,1,1,2,4,6.9806602001190186,0.075,1
209,blind,1,1,2,5,7.905526161193848,0.075,1
209,blind,1,1,2,6,8.77254319190979,0.075,1
209,blind,1,1,2,7,9.662564039230347,0.075,1
209,blind,1,1,2,8,10.601521968841553,0.075,1
209,blind,1,1,2,9,11.445588111877441,0.075,1
209,blind,1,2,1,1,4.3603949546813965,0.025,2
209,blind,1,2,1,2,5.3083178997039795,0.025,2
209,blind,1,2,1,3,6.225304841995239,0.025,2
209,blind,1,2,1,4,7.132115840911865,0.025,2
209,blind,1,2,1,5,8.207289934158325,0.025,2
209,blind,1,2,1,6,9.184329986572266,0.025,2
209,blind,1,2,1,7,9.995122909545898,0.025,2
209,blind,1,2,1,8,10.956308841705322,0.025,2
209,blind,1,2,1,9,11.838114023208618,0.025,2
209,blind,1,2,2,1,3.777431011199951,0.025,2
209,blind,1,2,2,2,5.21521782875061,0.025,2
209,blind,1,2,2,3,6.2151689529418945,0.025,2
209,blind,1,2,2,4,7.2481608390808105,0.025,2
209,blind,1,2,2,5,8.137003898620605,0.025,2
209,blind,1,2,2,6,9.07817792892456,0.025,2
209,blind,1,2,2,7,10.138136863708496,0.025,2
209,blind,1,2,2,8,11.01418685913086,0.025,2
209,blind,1,2,2,9,11.930182933807373,0.025,2
209,blind,1,3,1,1,3.8049001693725586,0.075,1
209,blind,1,3,1,2,4.870973110198975,0.075,1
209,blind,1,3,1,3,5.76973819732666,0.075,1
209,blind,1,3,1,4,6.660634994506836,0.075,1
209,blind,1,3,1,5,7.583626985549927,0.075,1
209,blind,1,3,1,6,8.575812101364136,0.075,1
209,blind,1,3,1,7,9.519956111907959,0.075,1
209,blind,1,3,1,8,10.386911153793335,0.075,1
209,blind,1,3,1,9,11.287981033325195,0.075,1
209,blind,1,3,2,1,4.093909025192261,0.075,1
209,blind,1,3,2,2,4.8075079917907715,0.075,1
209,blind,1,3,2,3,5.748740196228027,0.075,1
209,blind,1,3,2,4,6.71766209602356,0.075,1
209,blind,1,3,2,5,7.640597105026245,0.075,1
209,blind,1,3,2,6,8.53267216682434,0.075,1
209,blind,1,3,2,7,9.49187707901001,0.075,1
209,blind,1,3,2,8,10.350797176361084,0.075,1
209,blind,1,3,2,9,11.277806997299194,0.075,1
209,blind,1,4,1,1,4.358106851577759,0.05,1
209,blind,1,4,1,2,5.395194053649902,0.05,1
209,blind,1,4,1,3,6.274823904037476,0.05,1
209,blind,1,4,1,4,7.177826881408691,0.05,1
209,blind,1,4,1,5,8.169034957885742,0.05,1
209,blind,1,4,1,6,9.09709882736206,0.05,1
209,blind,1,4,1,7,9.95186996459961,0.05,1
209,blind,1,4,1,8,10.871074914932251,0.05,1
209,blind,1,4,1,9,11.84711503982544,0.05,1
209,blind,1,4,2,1,4.612923860549927,0.05,1
209,blind,1,4,2,2,5.443825006484985,0.05,1
209,blind,1,4,2,3,6.3368918895721436,0.05,1
209,blind,1,4,2,4,7.2359089851379395,0.05,1
209,blind,1,4,2,5,8.1509268283844,0.05,1
209,blind,1,4,2,6,9.04214096069336,0.05,1
209,blind,1,4,2,7,10.006927013397217,0.05,1
209,blind,1,4,2,8,10.903848886489868,0.05,1
209,blind,1,4,2,9,11.806854963302612,0.05,1
209,blind,1,5,1,1,4.463306903839111,0.025,2
209,blind,1,5,1,2,5.428285837173462,0.025,2
209,blind,1,5,1,3,6.293061017990112,0.025,2
209,blind,1,5,1,4,7.237060070037842,0.025,2
209,blind,1,5,1,5,8.141232013702393,0.025,2
209,blind,1,5,1,6,9.003100872039795,0.025,2
209,blind,1,5,1,7,9.857071876525879,0.025,2
209,blind,1,5,1,8,10.843215942382812,0.025,2
209,blind,1,5,1,9,11.730104923248291,0.025,2
209,blind,1,5,2,1,4.703188896179199,0.025,2
209,blind,1,5,2,2,5.438410043716431,0.025,2
209,blind,1,5,2,3,6.334065914154053,0.025,2
209,blind,1,5,2,4,7.257075071334839,0.025,2
209,blind,1,5,2,5,8.13110899925232,0.025,2
209,blind,1,5,2,6,9.07313585281372,0.025,2
209,blind,1,5,2,7,9.957068920135498,0.025,2
209,blind,1,5,2,8,10.771081924438477,0.025,2
209,blind,1,5,2,9,11.860069990158081,0.025,2
209,blind,1,6,1,1,3.3667218685150146,0.05,1
209,blind,1,6,1,2,4.438791990280151,0.05,1
