pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
211,blind,1,6,2,4,6.2282021045684814,0.1,2
211,blind,1,6,2,5,7.027362108230591,0.1,2
211,blind,1,6,2,6,7.929078102111816,0.1,2
211,blind,1,6,2,7,8.856045961380005,0.1,2
211,blind,1,6,2,8,9.71918511390686,0.1,2
211,blind,1,6,2,9,10.720216035842896,0.1,2
211,blind,1,7,1,1,4.227797985076904,0.075,2
211,blind,1,7,1,2,5.125637054443359,0.075,2
211,blind,1,7,1,3,6.024798154830933,0.075,2
211,blind,1,7,1,4,6.935745000839233,0.075,2
211,blind,1,7,1,5,7.854787111282349,0.075,2
211,blind,1,7,1,6,8.712820053100586,0.075,2
211,blind,1,7,1,7,9.676812171936035,0.075,2
211,blind,1,7,1,8,10.61979603767395,0.075,2
211,blind,1,7,1,9,13.564841032028198,0.075,2
211,blind,1,7,2,1,3.2915430068969727,0.075,2
211,blind,1,7,2,2,4.321612119674683,0.075,2
211,blind,1,7,2,3,5.179660081863403,0.075,2
211,blind,1,7,2,4,6.059674024581909,0.075,2
211,blind,1,7,2,5,6.958661079406738,0.075,2
211,blind,1,7,2,6,7.864978075027466,0.075,2
211,blind,1,7,2,7,8.769623041152954,0.075,2
211,blind,1,7,2,8,9.71363115310669,0.075,2
211,blind,1,7,2,9,10.601258993148804,0.075,2
211,blind,1,8,1,1,3.6375248432159424,0.05,1
211,blind,1,8,1,2,4.397557973861694,0.05,1
211,blind,1,8,1,3,5.281569004058838,0.05,1
211,blind,1,8,1,4,6.215756893157959,0.05,1
211,blind,1,8,1,5,7.077811002731323,0.05,1
211,blind,1,8,1,6,8.036531925201416,0.05,1
211,blind,1,8,1,7,8.9585120677948,0.05,1
211,blind,1,8,1,8,9.924702882766724,0.05,1
211,blind,1,8,1,9,10.807309865951538,0.05,1
211,blind,1,8,2,1,3.4216840267181396,0.05,1
211,blind,1,8,2,2,4.3714869022369385,0.05,1
211,blind,1,8,2,3,5.302373886108398,0.05,1
211,blind,1,8,2,4,6.231433868408203,0.05,1
211,blind,1,8,2,5,7.1646599769592285,0.05,1
211,blind,1,8,2,6,8.062350988388062,0.05,1
211,blind,1,8,2,7,8.992351055145264,0.05,1
211,blind,1,8,2,8,9.872200965881348,0.05,1
211,blind,1,8,2,9,10.79718804359436,0.05,1
211,blind,1,9,1,1,3.4265799522399902,0.075,2
211,blind,1,9,1,2,4.337280988693237,0.075,2
211,blind,1,9,1,3,5.189457893371582,0.075,2
211,blind,1,9,1,4,6.078383922576904,0.075,2
211,blind,1,9,1,5,6.9984118938446045,0.075,2
211,blind,1,9,1,6,7.95541787147522,0.075,2
211,blind,1,9,1,7,8.84645390510559,0.075,2
211,blind,1,9,1,8,9.787597894668579,0.075,2
211,blind,1,9,1,9,10.694586038589478,0.075,2
211,blind,1,9,2,1,3.4163529872894287,0.075,2
211,blind,1,9,2,2,4.327100038528442,0.075,2
211,blind,1,9,2,3,5.269274950027466,0.075,2
211,blind,1,9,2,4,6.160274028778076,0.075,2
211,blind,1,9,2,5,7.05129599571228,0.075,2
211,blind,1,9,2,6,7.9655468463897705,0.075,2
211,blind,1,9,2,7,8.918515920639038,0.075,2
211,blind,1,9,2,8,9.835533857345581,0.075,2
211,blind,1,9,2,9,10.72938585281372,0.075,2
211,blind,1,10,1,1,4.129056930541992,0.025,2
211,blind,1,10,1,2,5.031713962554932,0.025,2
211,blind,1,10,1,3,5.903940916061401,0.025,2
211,blind,1,10,1,4,6.809846878051758,0.025,2
211,blind,1,10,1,5,7.73268985748291,0.025,2
211,blind,1,10,1,6,8.551963806152344,0.025,2
211,blind,1,10,1,7,9.477957010269165,0.025,2
211,blind,1,10,1,8,10.418965816497803,0.025,2
211,blind,1,10,1,9,11.273931980133057,0.025,2
211,blind,1,10,2,1,4.093690872192383,0.025,2
211,blind,1,10,2,2,5.021586894989014,0.025,2
211,blind,1,10,2,3,5.989810943603516,0.025,2
211,blind,1,10,2,4,6.910882949829102,0.025,2
211,blind,1,10,2,5,7.7225728034973145,0.025,2
211,blind,1,10,2,6,8.60382080078125,0.025,2
211,blind,1,10,2,7,9.511883974075317,0.025,2
211,blind,1,10,2,8,10.539829969406128,0.025,2
211,blind,1,10,2,9,11.386862993240356,0.025,2
211,blind,1,11,1,1,3.8404579162597656,0.075,1
211,blind,1,11,1,2,4.49613881111145,0.075,1
211,blind,1,11,1,3,5.393356800079346,0.075,1
211,blind,1,11,1,4,6.296274900436401,0.075,1
211,blind,1,11,1,5,7.233258962631226,0.075,1
211,blind,1,11,1,6,8.170302867889404,0.075,1
211,blind,1,11,1,7,9.13626480102539,0.075,1
211,blind,1,11,1,8,10.073285818099976,0.075,1
211,blind,1,11,1,9,10.996285915374756,0.075,1
211,blind,1,11,2,1,3.5531928539276123,0.075,1
211,blind,1,11,2,2,4.540164947509766,0.075,1
211,blind,1,11,2,3,5.4202189445495605,0.075,1
211,blind,1,11,2,4,6.277987957000732,0.075,1
211,blind,1,11,2,5,7.205990791320801,0.075,1
211,blind,1,11,2,6,8.150973796844482,0.075,1
211,blind,1,11,2,7,9.12500286102295,0.075,1
211,blind,1,11,2,8,10.043976783752441,0.075,1
211,blind,1,11,2,9,10.938984870910645,0.075,1
211,blind,1,12,1,1,3.706470012664795,0.05,1
211,blind,1,12,1,2,4.577385902404785,0.05,1
211,blind,1,12,1,3,5.438410043716431,0.05,1
211,blind,1,12,1,4,6.273597955703735,0.05,1
211,blind,1,12,1,5,7.162596940994263,0.05,1
211,blind,1,12,1,6,8.034596920013428,0.05,1
211,blind,1,12,1,7,8.785573959350586,0.05,1
211,blind,1,12,1,8,9.800545930862427,0.05,1
211,blind,1,12,1,9,10.784225940704346,0.05,1
211,blind,1,12,2,1,3.6513099670410156,0.05,1
211,blind,1,12,2,2,4.550101041793823,0.05,1
211,blind,1,12,2,3,5.475303888320923,0.05,1
211,blind,1,12,2,4,6.34531307220459,0.05,1
211,blind,1,12,2,5,7.180459022521973,0.05,1
211,blind,1,12,2,6,8.105398893356323,0.05,1
211,blind,1,12,2,7,8.995404958724976,0.05,1
211,blind,1,12,2,8,9.930372953414917,0.05,1
211,blind,1,12,2,9,10.774056911468506,0.05,1
211,blind,1,13,1,1,3.865231990814209,0.075,2
211,blind,1,13,1,2,4.46793794631958,0.075,2
211,blind,1,13,1,3,5.408155918121338,0.075,2
211,blind,1,13,1,4,6.387109994888306,0.075,2
211,blind,1,13,1,5,7.309068918228149,0.075,2
211,blind,1,13,1,6,8.31315302848816,0.075,2
211,blind,1,13,1,7,9.284127950668335,0.075,2
211,blind,1,13,1,8,10.196099042892456,0.075,2
211,blind,1,13,1,9,11.101354122161865,0.075,2
211,blind,1,13,2,1,3.352994918823242,0.075,2
211,blind,1,13,2,2,4.478133916854858,0.075,2
211,blind,1,13,2,3,5.431014060974121,0.075,2
211,blind,1,13,2,4,6.3199310302734375,0.075,2
211,blind,1,13,2,5,7.254810094833374,0.075,2
211,blind,1,13,2,6,8.219831943511963,0.075,2
211,blind,1,13,2,7,9.15103006362915,0.075,2
211,blind,1,13,2,8,10.15899395942688,0.075,2
211,blind,1,13,2,9,11.127238988876343,0.075,2
211,blind,1,14,1,1,3.377824068069458,0.025,2
211,blind,1,14,1,2,4.449250221252441,0.025,2
211,blind,1,14,1,3,5.263007164001465,0.025,2
211,blind,1,14,1,4,6.254969120025635,0.025,2
211,blind,1,14,1,5,7.216066122055054,0.025,2
211,blind,1,14,1,6,8.25138521194458,0.025,2
211,blind,1,14,1,7,9.172391176223755,0.025,2
211,blind,1,14,1,8,10.095440149307251,0.025,2
211,blind,1,14,1,9,11.05434513092041,0.025,2
211,blind,1,14,2,1,3.388054132461548,0.025,2
211,blind,1,14,2,2,4.287883996963501,0.025,2
211,blind,1,14,2,3,5.27314019203186,0.025,2
211,blind,1,14,2,4,6.244876146316528,0.025,2
211,blind,1,14,2,5,7.205864191055298,0.025,2
211,blind,1,14,2,6,8.211858034133911,0.025,2
211,blind,1,14,2,7,9.130835056304932,0.025,2
211,blind,1,14,2,8,10.11623501777649,0.025,2
211,blind,1,14,2,9,11.984299182891846,0.025,2
211,blind,1,15,1,1,4.285745859146118,0.075,2
211,blind,1,15,1,2,5.264642953872681,0.075,2
211,blind,1,15,1,3,6.149835824966431,0.075,2
211,blind,1,15,1,4,7.073554992675781,0.075,2
211,blind,1,15,1,5,7.969619989395142,0.075,2
211,blind,1,15,1,6,8.949646949768066,0.075,2
211,blind,1,15,1,7,9.863605976104736,0.075,2
211,blind,1,15,1,8,10.742594957351685,0.075,2
211,blind,1,15,1,9,11.890646934509277,0.075,2
211,blind,1,15,2,1,3.238579034805298,0.075,2
211,blind,1,15,2,2,4.297534942626953,0.075,2
211,blind,1,15,2,3,5.190326929092407,0.075,2
211,blind,1,15,2,4,6.168476819992065,0.075,2
211,blind,1,15,2,5,7.063406944274902,0.075,2
211,blind,1,15,2,6,8.0174880027771,0.075,2
211,blind,1,15,2,7,8.922319889068604,0.075,2
211,blind,1,15,2,8,9.82753586769104,0.075,2
211,blind,1,15,2,9,10.786484003067017,0.075,2
211,blind,1,16,1,1,3.5939199924468994,0.05,1
211,blind,1,16,1,2,4.5246360301971436,0.05,1
211,blind,1,16,1,3,5.45280909538269,0.05,1
211,blind,1,16,1,4,6.423857927322388,0.05,1
211,blind,1,16,1,5,7.38317608833313,0.05,1
211,blind,1,16,1,6,8.349828958511353,0.05,1
211,blind,1,16,1,7,9.338160991668701,0.05,1
211,blind,1,16,1,8,10.318018913269043,0.05,1
211,blind,1,16,1,9,11.32684588432312,0.05,1
211,blind,1,16,2,1,4.723881959915161,0.05,1
211,blind,1,16,2,2,5.390533924102783,0.05,1
