pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
117,blind,1,1,1,1,3.6844940185546875,0.025,1
117,blind,1,1,1,2,4.1324241161346436,0.025,1
117,blind,1,1,1,3,4.8873610496521,0.025,1
117,blind,1,1,1,4,5.519657135009766,0.025,1
117,blind,1,1,1,5,6.034666061401367,0.025,1
117,blind,1,1,1,6,6.452211141586304,0.025,1
117,blind,1,1,1,7,6.967700004577637,0.025,1
117,blind,1,1,1,8,7.355252981185913,0.025,1
117,blind,1,1,1,9,7.897711992263794,0.025,1
117,blind,1,1,2,1,3.702547073364258,0.025,1
117,blind,1,1,2,2,4.13350510597229,0.025,1
117,blind,1,1,2,3,4.604279041290283,0.025,1
117,blind,1,1,2,4,5.13053297996521,0.025,1
117,blind,1,1,2,5,5.694524049758911,0.025,1
117,blind,1,1,2,6,6.18476414680481,0.025,1
117,blind,1,1,2,7,6.6283581256866455,0.025,1
117,blind,1,1,2,8,7.084794044494629,0.025,1
117,blind,1,1,2,9,7.575754165649414,0.025,1
117,blind,1,2,1,1,3.254251003265381,0.075,1
117,blind,1,2,1,2,3.6931989192962646,0.075,1
117,blind,1,2,1,3,4.390229940414429,0.075,1
117,blind,1,2,1,4,4.973204851150513,0.075,1
117,blind,1,2,1,5,5.379343032836914,0.075,1
117,blind,1,2,1,6,5.786339998245239,0.075,1
117,blind,1,2,1,7,6.221392869949341,0.075,1
117,blind,1,2,1,8,6.657496929168701,0.075,1
117,blind,1,2,1,9,7.08644700050354,0.075,1
117,blind,1,2,2,1,3.6690540313720703,0.075,1
117,blind,1,2,2,2,4.046061992645264,0.075,1
117,blind,1,2,2,3,4.634358882904053,0.075,1
117,blind,1,2,2,4,5.044517993927002,0.075,1
117,blind,1,2,2,5,5.473569869995117,0.075,1
117,blind,1,2,2,6,5.857521057128906,0.075,1
117,blind,1,2,2,7,6.281550884246826,0.075,1
117,blind,1,2,2,8,6.721614837646484,0.075,1
117,blind,1,2,2,9,7.117572069168091,0.075,1
117,blind,1,3,1,1,4.226379871368408,0.1,2
117,blind,1,3,1,2,4.910297870635986,0.1,2
117,blind,1,3,1,3,5.375165939331055,0.1,2
117,blind,1,3,1,4,5.693318843841553,0.1,2
117,blind,1,3,1,5,6.169346809387207,0.1,2
117,blind,1,3,1,6,6.6093080043792725,0.1,2
117,blind,1,3,1,7,7.0583648681640625,0.1,2
117,blind,1,3,1,8,7.441450834274292,0.1,2
117,blind,1,3,1,9,7.8584818840026855,0.1,2
117,blind,1,3,2,1,3.755223035812378,0.1,2
117,blind,1,3,2,2,4.501384973526001,0.1,2
117,blind,1,3,2,3,5.033412933349609,0.1,2
117,blind,1,3,2,4,5.419306993484497,0.1,2
117,blind,1,3,2,5,5.8364479541778564,0.1,2
117,blind,1,3,2,6,6.194418907165527,0.1,2
117,blind,1,3,2,7,6.589078903198242,0.1,2
117,blind,1,3,2,8,7.013109922409058,0.1,2
117,blind,1,3,2,9,7.471560001373291,0.1,2
117,blind,1,4,1,1,3.503230094909668,0.025,1
117,blind,1,4,1,2,3.9241139888763428,0.025,1
117,blind,1,4,1,3,4.3382248878479,0.025,1
117,blind,1,4,1,4,4.750185966491699,0.025,1
117,blind,1,4,1,5,5.203304052352905,0.025,1
117,blind,1,4,1,6,5.6532979011535645,0.025,1
117,blind,1,4,1,7,6.096353054046631,0.025,1
117,blind,1,4,1,8,6.5502588748931885,0.025,1
117,blind,1,4,1,9,7.0174500942230225,0.025,1
117,blind,1,4,2,1,3.4381959438323975,0.025,1
117,blind,1,4,2,2,3.882962942123413,0.025,1
117,blind,1,4,2,3,4.297966003417969,0.025,1
117,blind,1,4,2,4,4.757204055786133,0.025,1
117,blind,1,4,2,5,5.2383949756622314,0.025,1
117,blind,1,4,2,6,5.657265901565552,0.025,1
117,blind,1,4,2,7,6.116429090499878,0.025,1
117,blind,1,4,2,8,6.558387041091919,0.025,1
117,blind,1,4,2,9,7.029422044754028,0.025,1
117,blind,1,5,1,1,3.5118391513824463,0.1,1
117,blind,1,5,1,2,4.051831007003784,0.1,1
117,blind,1,5,1,3,4.558992147445679,0.1,1
117,blind,1,5,1,4,5.015050172805786,0.1,1
117,blind,1,5,1,5,5.444940090179443,0.1,1
117,blind,1,5,1,6,5.892996072769165,0.1,1
117,blind,1,5,1,7,6.304985046386719,0.1,1
117,blind,1,5,1,8,6.729100227355957,0.1,1
117,blind,1,5,1,9,7.863184213638306,0.1,1
117,blind,1,5,2,1,3.205895185470581,0.1,1
117,blind,1,5,2,2,3.7279551029205322,0.1,1
117,blind,1,5,2,3,4.228102207183838,0.1,1
117,blind,1,5,2,4,4.6401050090789795,0.1,1
117,blind,1,5,2,5,5.020063161849976,0.1,1
117,blind,1,5,2,6,5.4317450523376465,0.1,1
117,blind,1,5,2,7,5.837749004364014,0.1,1
117,blind,1,5,2,8,6.321120023727417,0.1,1
117,blind,1,5,2,9,6.751139163970947,0.1,1
117,blind,1,6,1,1,3.451409101486206,0.025,1
117,blind,1,6,1,2,3.8214361667633057,0.025,1
117,blind,1,6,1,3,4.188477993011475,0.025,1
117,blind,1,6,1,4,4.597469091415405,0.025,1
117,blind,1,6,1,5,5.5783350467681885,0.025,1
117,blind,1,6,1,6,5.993455171585083,0.025,1
117,blind,1,6,1,7,6.428507089614868,0.025,1
117,blind,1,6,1,8,6.842517137527466,0.025,1
117,blind,1,6,1,9,7.3695690631866455,0.025,1
117,blind,1,6,2,1,3.2315480709075928,0.025,1
117,blind,1,6,2,2,3.6664481163024902,0.025,1
117,blind,1,6,2,3,4.149622201919556,0.025,1
117,blind,1,6,2,4,4.575159072875977,0.025,1
117,blind,1,6,2,5,5.517186164855957,0.025,1
117,blind,1,6,2,6,5.979193210601807,0.025,1
117,blind,1,6,2,7,6.433459997177124,0.025,1
117,blind,1,6,2,8,6.8644959926605225,0.025,1
117,blind,1,6,2,9,7.297251224517822,0.025,1
117,blind,1,7,1,1,3.9159188270568848,0.075,2
117,blind,1,7,1,2,4.4508349895477295,0.075,2
117,blind,1,7,1,3,4.836802959442139,0.075,2
117,blind,1,7,1,4,5.266880035400391,0.075,2
117,blind,1,7,1,5,5.709795951843262,0.075,2
117,blind,1,7,1,6,6.0886828899383545,0.075,2
117,blind,1,7,1,7,6.527957916259766,0.075,2
117,blind,1,7,1,8,6.96594500541687,0.075,2
117,blind,1,7,1,9,7.433051824569702,0.075,2
117,blind,1,7,2,1,4.06099796295166,0.075,2
117,blind,1,7,2,2,4.421512842178345,0.075,2
117,blind,1,7,2,3,4.830554962158203,0.075,2
117,blind,1,7,2,4,5.210520029067993,0.075,2
117,blind,1,7,2,5,5.674566984176636,0.075,2
117,blind,1,7,2,6,6.086572885513306,0.075,2
117,blind,1,7,2,7,6.530995845794678,0.075,2
117,blind,1,7,2,8,6.980108976364136,0.075,2
117,blind,1,7,2,9,7.424644947052002,0.075,2
117,blind,1,8,1,1,3.87467098236084,0.05,2
117,blind,1,8,1,2,4.1257429122924805,0.05,2
117,blind,1,8,1,3,4.609714984893799,0.05,2
117,blind,1,8,1,4,5.013660907745361,0.05,2
117,blind,1,8,1,5,5.453874826431274,0.05,2
117,blind,1,8,1,6,5.901839017868042,0.05,2
117,blind,1,8,1,7,6.3017778396606445,0.05,2
117,blind,1,8,1,8,6.718736886978149,0.05,2
117,blind,1,8,1,9,7.185827016830444,0.05,2
117,blind,1,8,2,1,3.7556698322296143,0.05,2
117,blind,1,8,2,2,4.209913015365601,0.05,2
117,blind,1,8,2,3,4.599449872970581,0.05,2
117,blind,1,8,2,4,5.001462936401367,0.05,2
117,blind,1,8,2,5,5.401483058929443,0.05,2
117,blind,1,8,2,6,5.86850905418396,0.05,2
117,blind,1,8,2,7,6.2875330448150635,0.05,2
117,blind,1,8,2,8,6.748926877975464,0.05,2
117,blind,1,8,2,9,7.183545827865601,0.05,2
117,blind,1,9,1,1,3.4469780921936035,0.025,2
117,blind,1,9,1,2,3.680614948272705,0.025,2
117,blind,1,9,1,3,4.143975019454956,0.025,2
117,blind,1,9,1,4,4.54405403137207,0.025,2
117,blind,1,9,1,5,4.957046031951904,0.025,2
117,blind,1,9,1,6,5.371049880981445,0.025,2
117,blind,1,9,1,7,5.811007976531982,0.025,2
117,blind,1,9,1,8,6.242140054702759,0.025,2
117,blind,1,9,1,9,6.672091007232666,0.025,2
117,blind,1,9,2,1,3.2189760208129883,0.025,2
117,blind,1,9,2,2,3.70415997505188,0.025,2
117,blind,1,9,2,3,4.102731943130493,0.025,2
117,blind,1,9,2,4,4.532792091369629,0.025,2
117,blind,1,9,2,5,4.920777082443237,0.025,2
117,blind,1,9,2,6,5.372018098831177,0.025,2
117,blind,1,9,2,7,5.801811933517456,0.025,2
117,blind,1,9,2,8,6.231828927993774,0.025,2
117,blind,1,9,2,9,6.663875102996826,0.025,2
117,blind,1,10,1,1,3.705946922302246,0.025,2
117,blind,1,10,1,2,4.204547882080078,0.025,2
117,blind,1,10,1,3,4.571601867675781,0.025,2
117,blind,1,10,1,4,4.980658054351807,0.025,2
117,blind,1,10,1,5,5.404652833938599,0.025,2
117,blind,1,10,1,6,5.816570043563843,0.025,2
117,blind,1,10,1,7,6.252748966217041,0.025,2
117,blind,1,10,1,8,6.688529014587402,0.025,2
117,blind,1,10,1,9,7.076642990112305,0.025,2
117,blind,1,10,2,1,3.7096519470214844,0.025,2
117,blind,1,10,2,2,4.122257947921753,0.025,2
117,blind,1,10,2,3,4.545275926589966,0.025,2
117,blind,1,10,2,4,4.947276830673218,0.025,2
117,blind,1,10,2,5,5.378306865692139,0.025,2
117,blind,1,10,2,6,5.842766046524048,0.025,2
117,blind,1,10,2,7,6.284764051437378,0.025,2
117,blind,1,10,2,8,6.6813600063323975,0.025,2
