pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
207,blind,1,1,1,1,3.259247064590454,0.025,2
207,blind,1,1,1,2,3.612921953201294,0.025,2
207,blind,1,1,1,3,3.9098899364471436,0.025,2
207,blind,1,1,1,4,4.1785430908203125,0.025,2
207,blind,1,1,1,5,4.484889984130859,0.025,2
207,blind,1,1,1,6,4.790230989456177,0.025,2
207,blind,1,1,1,7,5.084255933761597,0.025,2
207,blind,1,1,1,8,5.39640212059021,0.025,2
207,blind,1,1,1,9,5.779301166534424,0.025,2
207,blind,1,1,2,1,3.4771649837493896,0.025,2
207,blind,1,1,2,2,3.7959489822387695,0.025,2
207,blind,1,1,2,3,4.168367147445679,0.025,2
207,blind,1,1,2,4,4.546327114105225,0.025,2
207,blind,1,1,2,5,4.891296148300171,0.025,2
207,blind,1,1,2,6,5.2402801513671875,0.025,2
207,blind,1,1,2,7,5.553317070007324,0.025,2
207,blind,1,1,2,8,5.846168041229248,0.025,2
207,blind,1,1,2,9,6.156288146972656,0.025,2
207,blind,1,2,1,1,3.2690491676330566,0.1,2
207,blind,1,2,1,2,3.6400530338287354,0.1,2
207,blind,1,2,1,3,3.9350409507751465,0.1,2
207,blind,1,2,1,4,4.286010026931763,0.1,2
207,blind,1,2,1,5,4.618093013763428,0.1,2
207,blind,1,2,1,6,4.9458091259002686,0.1,2
207,blind,1,2,1,7,5.262799024581909,0.1,2
207,blind,1,2,1,8,5.55882716178894,0.1,2
207,blind,1,2,1,9,5.883828163146973,0.1,2
207,blind,1,2,2,1,3.439042091369629,0.1,2
207,blind,1,2,2,2,3.736997127532959,0.1,2
207,blind,1,2,2,3,4.02499794960022,0.1,2
207,blind,1,2,2,4,4.268988132476807,0.1,2
207,blind,1,2,2,5,4.547008991241455,0.1,2
207,blind,1,2,2,6,4.8368260860443115,0.1,2
207,blind,1,2,2,7,5.1468141078948975,0.1,2
207,blind,1,2,2,8,5.606987953186035,0.1,2
207,blind,1,2,2,9,5.895993947982788,0.1,2
207,blind,1,3,1,1,3.4848220348358154,0.075,2
207,blind,1,3,1,2,3.863085985183716,0.075,2
207,blind,1,3,1,3,4.1830689907073975,0.075,2
207,blind,1,3,1,4,4.480982065200806,0.075,2
207,blind,1,3,1,5,4.795772075653076,0.075,2
207,blind,1,3,1,6,5.109776020050049,0.075,2
207,blind,1,3,1,7,5.441210985183716,0.075,2
207,blind,1,3,1,8,5.743083953857422,0.075,2
207,blind,1,3,1,9,6.028791904449463,0.075,2
207,blind,1,3,2,1,3.6070139408111572,0.075,2
207,blind,1,3,2,2,3.8790700435638428,0.075,2
207,blind,1,3,2,3,4.16107702255249,0.075,2
207,blind,1,3,2,4,4.448068857192993,0.075,2
207,blind,1,3,2,5,4.706809997558594,0.075,2
207,blind,1,3,2,6,4.962779998779297,0.075,2
207,blind,1,3,2,7,5.217768907546997,0.075,2
207,blind,1,3,2,8,5.484137058258057,0.075,2
207,blind,1,3,2,9,5.732982873916626,0.075,2
207,blind,1,4,1,1,3.6043808460235596,0.075,1
207,blind,1,4,1,2,3.8980329036712646,0.075,1
207,blind,1,4,1,3,4.19303297996521,0.075,1
207,blind,1,4,1,4,4.453056812286377,0.075,1
207,blind,1,4,1,5,4.761035919189453,0.075,1
207,blind,1,4,1,6,5.059125900268555,0.075,1
207,blind,1,4,1,7,5.344220876693726,0.075,1
207,blind,1,4,1,8,5.651065826416016,0.075,1
207,blind,1,4,1,9,5.923070907592773,0.075,1
207,blind,1,4,2,1,3.4671969413757324,0.075,1
