pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
299,blind,1,1,1,1,3.3449230194091797,0.1,1
299,blind,1,1,1,2,4.046926021575928,0.1,1
299,blind,1,1,1,3,4.622671127319336,0.1,1
299,blind,1,1,1,4,5.212666034698486,0.1,1
299,blind,1,1,1,5,5.7866551876068115,0.1,1
299,blind,1,1,1,6,6.393661022186279,0.1,1
299,blind,1,1,1,7,6.9986371994018555,0.1,1
299,blind,1,1,1,8,7.603779077529907,0.1,1
299,blind,1,1,1,9,8.221975088119507,0.1,1
299,blind,1,1,2,1,3.6229121685028076,0.1,1
299,blind,1,1,2,2,4.131875038146973,0.1,1
299,blind,1,1,2,3,4.701889991760254,0.1,1
299,blind,1,1,2,4,5.29074501991272,0.1,1
299,blind,1,1,2,5,5.854799032211304,0.1,1
299,blind,1,1,2,6,6.41378116607666,0.1,1
299,blind,1,1,2,7,7.010790109634399,0.1,1
299,blind,1,1,2,8,7.577800989151001,0.1,1
299,blind,1,1,2,9,8.194998979568481,0.1,1
299,blind,1,2,1,1,4.474399089813232,0.1,2
299,blind,1,2,1,2,5.101353168487549,0.1,2
299,blind,1,2,1,3,5.700129985809326,0.1,2
299,blind,1,2,1,4,6.247128963470459,0.1,2
299,blind,1,2,1,5,6.827094078063965,0.1,2
299,blind,1,2,1,6,7.429289102554321,0.1,2
299,blind,1,2,1,7,8.035278081893921,0.1,2
299,blind,1,2,1,8,8.636299133300781,0.1,2
299,blind,1,2,1,9,9.180297136306763,0.1,2
299,blind,1,2,2,1,4.71141505241394,0.1,2
299,blind,1,2,2,2,5.178313970565796,0.1,2
299,blind,1,2,2,3,5.732280969619751,0.1,2
299,blind,1,2,2,4,6.282474040985107,0.1,2
299,blind,1,2,2,5,6.8393120765686035,0.1,2
299,blind,1,2,2,6,7.387284994125366,0.1,2
299,blind,1,2,2,7,7.956299066543579,0.1,2
299,blind,1,2,2,8,8.518249988555908,0.1,2
299,blind,1,2,2,9,9.080322980880737,0.1,2
299,blind,1,3,1,1,4.24043607711792,0.05,2
299,blind,1,3,1,2,4.888411045074463,0.05,2
299,blind,1,3,1,3,5.490246057510376,0.05,2
299,blind,1,3,1,4,6.150207042694092,0.05,2
299,blind,1,3,1,5,6.779599905014038,0.05,2
299,blind,1,3,1,6,7.36920690536499,0.05,2
299,blind,1,3,1,7,7.951412916183472,0.05,2
299,blind,1,3,1,8,8.52751612663269,0.05,2
299,blind,1,3,1,9,9.095298051834106,0.05,2
299,blind,1,3,2,1,4.509519100189209,0.05,2
299,blind,1,3,2,2,4.992563009262085,0.05,2
299,blind,1,3,2,3,5.542387008666992,0.05,2
299,blind,1,3,2,4,6.161358118057251,0.05,2
299,blind,1,3,2,5,6.769311904907227,0.05,2
299,blind,1,3,2,6,7.379362106323242,0.05,2
299,blind,1,3,2,7,7.932377099990845,0.05,2
299,blind,1,3,2,8,8.449371099472046,0.05,2
299,blind,1,3,2,9,9.129585981369019,0.05,2
299,blind,1,4,1,1,4.317656993865967,0.05,1
299,blind,1,4,1,2,4.893908977508545,0.05,1
299,blind,1,4,1,3,5.500696897506714,0.05,1
299,blind,1,4,1,4,6.113659858703613,0.05,1
299,blind,1,4,1,5,6.726923942565918,0.05,1
299,blind,1,4,1,6,7.332844018936157,0.05,1
299,blind,1,4,1,7,7.933824062347412,0.05,1
299,blind,1,4,1,8,8.553736925125122,0.05,1
299,blind,1,4,1,9,9.129441976547241,0.05,1
299,blind,1,4,2,1,4.084029912948608,0.05,1
299,blind,1,4,2,2,4.19544792175293,0.05,1
299,blind,1,4,2,3,4.860830068588257,0.05,1
299,blind,1,4,2,4,5.471571922302246,0.05,1
299,blind,1,4,2,5,6.049752950668335,0.05,1
299,blind,1,4,2,6,6.617850065231323,0.05,1
299,blind,1,4,2,7,7.272890090942383,0.05,1
299,blind,1,4,2,8,7.911841869354248,0.05,1
299,blind,1,4,2,9,8.479790925979614,0.05,1
299,blind,1,5,1,1,4.5544209480285645,0.025,1
299,blind,1,5,1,2,5.382512092590332,0.025,1
299,blind,1,5,1,3,6.002368927001953,0.025,1
299,blind,1,5,1,4,6.6313700675964355,0.025,1
299,blind,1,5,1,5,7.244159936904907,0.025,1
299,blind,1,5,1,6,7.824161052703857,0.025,1
299,blind,1,5,1,7,8.439175128936768,0.025,1
299,blind,1,5,1,8,9.068166017532349,0.025,1
299,blind,1,5,1,9,9.676140069961548,0.025,1
299,blind,1,5,2,1,4.969415903091431,0.025,1
299,blind,1,5,2,2,5.545444965362549,0.025,1
299,blind,1,5,2,3,6.086345911026001,0.025,1
299,blind,1,5,2,4,6.662393093109131,0.025,1
299,blind,1,5,2,5,7.323354959487915,0.025,1
299,blind,1,5,2,6,7.889656066894531,0.025,1
299,blind,1,5,2,7,8.50625991821289,0.025,1
299,blind,1,5,2,8,9.097331047058105,0.025,1
299,blind,1,5,2,9,9.69746994972229,0.025,1
299,blind,1,6,1,1,4.935935974121094,0.1,1
299,blind,1,6,1,2,5.595945119857788,0.1,1
299,blind,1,6,1,3,6.206684112548828,0.1,1
299,blind,1,6,1,4,6.816678047180176,0.1,1
299,blind,1,6,1,5,7.467053174972534,0.1,1
299,blind,1,6,1,6,8.052698135375977,0.1,1
299,blind,1,6,1,7,8.63775110244751,0.1,1
299,blind,1,6,1,8,9.310826063156128,0.1,1
299,blind,1,6,1,9,9.907695055007935,0.1,1
299,blind,1,6,2,1,5.150974988937378,0.1,1
299,blind,1,6,2,2,5.660897970199585,0.1,1
299,blind,1,6,2,3,6.272947072982788,0.1,1
299,blind,1,6,2,4,6.863835096359253,0.1,1
299,blind,1,6,2,5,7.456839084625244,0.1,1
299,blind,1,6,2,6,8.081110000610352,0.1,1
299,blind,1,6,2,7,9.153908014297485,0.1,1
299,blind,1,6,2,8,9.940864086151123,0.1,1
299,blind,1,6,2,9,10.502870082855225,0.1,1
299,blind,1,7,1,1,4.864223003387451,0.025,1
299,blind,1,7,1,2,5.776044130325317,0.025,1
299,blind,1,7,1,3,6.392838001251221,0.025,1
299,blind,1,7,1,4,7.002824068069458,0.025,1
299,blind,1,7,1,5,7.628834009170532,0.025,1
299,blind,1,7,1,6,8.24498200416565,0.025,1
299,blind,1,7,1,7,8.890971183776855,0.025,1
299,blind,1,7,1,8,9.535975217819214,0.025,1
299,blind,1,7,1,9,10.13100814819336,0.025,1
299,blind,1,7,2,1,5.318221092224121,0.025,1
299,blind,1,7,2,2,5.822015047073364,0.025,1
299,blind,1,7,2,3,6.414079189300537,0.025,1
299,blind,1,7,2,4,7.04800009727478,0.025,1
299,blind,1,7,2,5,7.651215076446533,0.025,1
299,blind,1,7,2,6,8.225975036621094,0.025,1
299,blind,1,7,2,7,8.848989009857178,0.025,1
299,blind,1,7,2,8,9.459102153778076,0.025,1
299,blind,1,7,2,9,10.064028024673462,0.025,1
299,blind,1,8,1,1,5.605977773666382,0.075,2
299,blind,1,8,1,2,6.205993890762329,0.075,2
299,blind,1,8,1,3,6.845042943954468,0.075,2
299,blind,1,8,1,4,7.485921859741211,0.075,2
299,blind,1,8,1,5,8.112919807434082,0.075,2
299,blind,1,8,1,6,8.773029804229736,0.075,2
299,blind,1,8,1,7,9.427056789398193,0.075,2
299,blind,1,8,1,8,10.079124927520752,0.075,2
299,blind,1,8,1,9,10.696212768554688,0.075,2
299,blind,1,8,2,1,5.455237865447998,0.075,2
299,blind,1,8,2,2,6.149004936218262,0.075,2
299,blind,1,8,2,3,6.8109869956970215,0.075,2
299,blind,1,8,2,4,7.424945831298828,0.075,2
299,blind,1,8,2,5,8.074973821640015,0.075,2
299,blind,1,8,2,6,8.71595287322998,0.075,2
299,blind,1,8,2,7,9.383092880249023,0.075,2
299,blind,1,8,2,8,10.046063899993896,0.075,2
299,blind,1,8,2,9,10.686088800430298,0.075,2
