pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
204,blind,1,1,1,1,3.7108709812164307,0.05,1
204,blind,1,1,1,2,4.463915824890137,0.05,1
204,blind,1,1,1,3,5.1738879680633545,0.05,1
204,blind,1,1,1,4,5.862712860107422,0.05,1
204,blind,1,1,1,5,6.60768985748291,0.05,1
204,blind,1,1,1,6,7.360743999481201,0.05,1
204,blind,1,1,1,7,8.121754884719849,0.05,1
204,blind,1,1,1,8,8.749720811843872,0.05,1
204,blind,1,1,1,9,9.516685962677002,0.05,1
204,blind,1,1,2,1,3.460800886154175,0.05,1
204,blind,1,1,2,2,4.35378098487854,0.05,1
204,blind,1,1,2,3,5.128764867782593,0.05,1
204,blind,1,1,2,4,5.909785985946655,0.05,1
204,blind,1,1,2,5,6.695744037628174,0.05,1
204,blind,1,1,2,6,7.45085883140564,0.05,1
204,blind,1,1,2,7,8.17382001876831,0.05,1
204,blind,1,1,2,8,8.874799966812134,0.05,1
204,blind,1,1,2,9,9.574745893478394,0.05,1
204,blind,1,2,1,1,3.5455222129821777,0.1,2
204,blind,1,2,1,2,4.593599081039429,0.1,2
204,blind,1,2,1,3,5.244294166564941,0.1,2
204,blind,1,2,1,4,6.237567186355591,0.1,2
204,blind,1,2,1,5,6.907442092895508,0.1,2
204,blind,1,2,1,6,7.630699157714844,0.1,2
204,blind,1,2,1,7,8.296301126480103,0.1,2
204,blind,1,2,1,8,8.976285219192505,0.1,2
204,blind,1,2,1,9,9.73027515411377,0.1,2
204,blind,1,2,2,1,4.33276104927063,0.1,2
204,blind,1,2,2,2,5.493436098098755,0.1,2
204,blind,1,2,2,3,6.1515350341796875,0.1,2
204,blind,1,2,2,4,6.887351036071777,0.1,2
204,blind,1,2,2,5,7.6205620765686035,0.1,2
204,blind,1,2,2,6,8.354339122772217,0.1,2
204,blind,1,2,2,7,9.084612131118774,0.1,2
204,blind,1,2,2,8,9.748536109924316,0.1,2
204,blind,1,2,2,9,10.454623222351074,0.1,2
204,blind,1,3,1,1,3.7556509971618652,0.025,2
204,blind,1,3,1,2,4.491687059402466,0.025,2
204,blind,1,3,1,3,5.1621880531311035,0.025,2
204,blind,1,3,1,4,5.878493070602417,0.025,2
204,blind,1,3,1,5,6.6314849853515625,0.025,2
204,blind,1,3,1,6,7.296483039855957,0.025,2
204,blind,1,3,1,7,7.973443984985352,0.025,2
204,blind,1,3,1,8,8.617140054702759,0.025,2
204,blind,1,3,1,9,9.308129072189331,0.025,2
204,blind,1,3,2,1,3.6166648864746094,0.025,2
204,blind,1,3,2,2,4.3605499267578125,0.025,2
204,blind,1,3,2,3,5.182524919509888,0.025,2
204,blind,1,3,2,4,5.8654539585113525,0.025,2
204,blind,1,3,2,5,6.57140588760376,0.025,2
204,blind,1,3,2,6,7.2653889656066895,0.025,2
204,blind,1,3,2,7,7.955450057983398,0.025,2
204,blind,1,3,2,8,8.630300045013428,0.025,2
204,blind,1,3,2,9,9.342385053634644,0.025,2
204,blind,1,4,1,1,3.277324914932251,0.075,1
204,blind,1,4,1,2,4.104403018951416,0.075,1
204,blind,1,4,1,3,4.818365097045898,0.075,1
204,blind,1,4,1,4,5.493160009384155,0.075,1
204,blind,1,4,1,5,6.176455974578857,0.075,1
204,blind,1,4,1,6,6.8374669551849365,0.075,1
204,blind,1,4,1,7,7.547443866729736,0.075,1
204,blind,1,4,1,8,8.196490049362183,0.075,1
204,blind,1,4,1,9,8.859400033950806,0.075,1
204,blind,1,4,2,1,3.486207962036133,0.075,1
204,blind,1,4,2,2,4.09018087387085,0.075,1
204,blind,1,4,2,3,4.781169891357422,0.075,1
204,blind,1,4,2,4,5.483067035675049,0.075,1
204,blind,1,4,2,5,6.1190900802612305,0.075,1
204,blind,1,4,2,6,6.82326602935791,0.075,1
204,blind,1,4,2,7,7.481417894363403,0.075,1
204,blind,1,4,2,8,8.141288995742798,0.075,1
204,blind,1,4,2,9,8.787337064743042,0.075,1
204,blind,1,5,1,1,4.4933929443359375,0.05,1
204,blind,1,5,1,2,4.648130893707275,0.05,1
204,blind,1,5,1,3,5.361137866973877,0.05,1
204,blind,1,5,1,4,6.255359888076782,0.05,1
204,blind,1,5,1,5,6.9583940505981445,0.05,1
204,blind,1,5,1,6,7.692564964294434,0.05,1
204,blind,1,5,1,7,8.463523864746094,0.05,1
204,blind,1,5,1,8,9.161185026168823,0.05,1
204,blind,1,5,1,9,9.967495918273926,0.05,1
204,blind,1,5,2,1,4.137502908706665,0.05,1
204,blind,1,5,2,2,5.499238967895508,0.05,1
204,blind,1,5,2,3,6.071211099624634,0.05,1
204,blind,1,5,2,4,6.938247919082642,0.05,1
204,blind,1,5,2,5,7.675433874130249,0.05,1
204,blind,1,5,2,6,8.406401872634888,0.05,1
204,blind,1,5,2,7,9.17239499092102,0.05,1
204,blind,1,5,2,8,9.904453992843628,0.05,1
204,blind,1,5,2,9,10.671451091766357,0.05,1
204,blind,1,6,1,1,3.9751179218292236,0.1,2
204,blind,1,6,1,2,4.7960309982299805,0.1,2
204,blind,1,6,1,3,5.45753288269043,0.1,2
204,blind,1,6,1,4,6.509029865264893,0.1,2
204,blind,1,6,1,5,7.244909048080444,0.1,2
204,blind,1,6,1,6,7.949977874755859,0.1,2
204,blind,1,6,1,7,8.606560945510864,0.1,2
204,blind,1,6,1,8,9.306554079055786,0.1,2
204,blind,1,6,1,9,10.00859785079956,0.1,2
204,blind,1,6,2,1,3.628977060317993,0.1,2
204,blind,1,6,2,2,4.549905061721802,0.1,2
204,blind,1,6,2,3,5.765904903411865,0.1,2
204,blind,1,6,2,4,6.38640284538269,0.1,2
204,blind,1,6,2,5,7.214869022369385,0.1,2
204,blind,1,6,2,6,7.921839952468872,0.1,2
204,blind,1,6,2,7,8.61987590789795,0.1,2
204,blind,1,6,2,8,9.321800947189331,0.1,2
204,blind,1,6,2,9,10.018800020217896,0.1,2
204,blind,1,7,1,1,4.542791843414307,0.075,1
204,blind,1,7,1,2,5.263952970504761,0.075,1
204,blind,1,7,1,3,5.915655851364136,0.075,1
204,blind,1,7,1,4,6.587634801864624,0.075,1
204,blind,1,7,1,5,7.2396018505096436,0.075,1
204,blind,1,7,1,6,7.930640935897827,0.075,1
204,blind,1,7,1,7,8.553609848022461,0.075,1
204,blind,1,7,1,8,9.241609811782837,0.075,1
204,blind,1,7,1,9,9.932609796524048,0.075,1
204,blind,1,7,2,1,4.308295011520386,0.075,1
204,blind,1,7,2,2,5.045930862426758,0.075,1
204,blind,1,7,2,3,5.942729949951172,0.075,1
204,blind,1,7,2,4,6.616672992706299,0.075,1
204,blind,1,7,2,5,7.249691963195801,0.075,1
204,blind,1,7,2,6,7.951781988143921,0.075,1
204,blind,1,7,2,7,8.635923862457275,0.075,1
204,blind,1,7,2,8,9.315927028656006,0.075,1
204,blind,1,7,2,9,9.970932960510254,0.075,1
204,blind,1,8,1,1,3.9741079807281494,0.025,2
204,blind,1,8,1,2,4.567763090133667,0.025,2
204,blind,1,8,1,3,5.228825092315674,0.025,2
204,blind,1,8,1,4,5.900033950805664,0.025,2
204,blind,1,8,1,5,6.5430591106414795,0.025,2
204,blind,1,8,1,6,7.216962099075317,0.025,2
204,blind,1,8,1,7,7.8810200691223145,0.025,2
204,blind,1,8,1,8,8.53422498703003,0.025,2
204,blind,1,8,1,9,9.199295043945312,0.025,2
204,blind,1,8,2,1,3.699798107147217,0.025,2
204,blind,1,8,2,2,4.601880073547363,0.025,2
204,blind,1,8,2,3,5.238992929458618,0.025,2
204,blind,1,8,2,4,5.889923095703125,0.025,2
204,blind,1,8,2,5,6.532853126525879,0.025,2
204,blind,1,8,2,6,7.181874990463257,0.025,2
204,blind,1,8,2,7,7.870877027511597,0.025,2
204,blind,1,8,2,8,8.512072086334229,0.025,2
204,blind,1,8,2,9,9.169068098068237,0.025,2
204,blind,1,9,1,1,3.8793840408325195,0.05,2
204,blind,1,9,1,2,4.556154012680054,0.05,2
204,blind,1,9,1,3,5.204448938369751,0.05,2
204,blind,1,9,1,4,5.838917970657349,0.05,2
204,blind,1,9,1,5,6.489919900894165,0.05,2
204,blind,1,9,1,6,7.1679298877716064,0.05,2
204,blind,1,9,1,7,7.829255819320679,0.05,2
204,blind,1,9,1,8,8.454938888549805,0.05,2
204,blind,1,9,1,9,9.131268978118896,0.05,2
204,blind,1,9,2,1,3.592373847961426,0.05,2
204,blind,1,9,2,2,4.356003046035767,0.05,2
204,blind,1,9,2,3,5.194275856018066,0.05,2
