,0,1,2
1663,1611202,21,29.923768777108705
1664,1611656,13,24.829811482729582
1665,1611687,22,24.829811482729582
1666,1612102,14,
1667,1612185,23,
1668,1612195,49,
1669,1614827,37,
1670,1806494,26,
1671,1806579,3,
1672,1807614,48,
1673,1807654,4,
1674,1807722,5,
1675,1810919,15,89.31786198520763
1676,1811526,16,6.27110750634472
1677,1811677,6,89.31786198520763
1678,1812132,17,36.54869625315098
1679,1812143,7,6.27110750634472
1680,1812627,8,36.54869625315098
1681,1812683,18,22.40975815496671
1682,1813147,9,22.40975815496671
1683,1813177,19,9.157815322421243
1684,1813653,10,9.157815322421243
1685,1813665,20,16.616053632904595
1686,1814130,21,8.80745052040254
1687,1814152,11,16.616053632904595
1688,1814590,22,32.25575555833416
1689,1814601,12,8.80745052040254
1690,1815047,23,
1691,1815088,13,32.25575555833416
1692,1815529,14,
1693,1815540,49,
1694,1817929,48,
1695,1817978,5,
1696,1818063,4,
1697,1821304,6,22.508825276249667
1698,1821333,15,22.508825276249667
1699,1821763,7,70.3811725299315
1700,1821861,16,70.3811725299315
1701,1822266,8,52.18965210898736
1702,1822339,17,52.18965210898736
1703,1822769,9,47.42176705300352
1704,1822830,18,47.42176705300352
1705,1823229,10,63.83540737439429
1706,1823315,19,63.83540737439429
1707,1823714,11,47.098054899534446
1708,1823780,20,47.098054899534446
1709,1824216,12,22.30195355189025
1710,1824244,21,22.30195355189025
1711,1824664,13,32.52293590593055
1712,1824705,22,32.52293590593055
1713,1825108,14,
1714,1825188,23,
1715,1825198,49,
1716,1827844,48,
1717,1827892,5,
1718,1827960,4,
1719,1831353,15,31.79910725297617
1720,1831400,6,31.79910725297617
1721,1831843,7,25.74628389303686
1722,1831878,16,25.74628389303686
1723,1832323,8,36.223831651834075
1724,1832370,17,36.223831651834075
1725,1832818,9,15.02301381865459
1726,1832839,18,15.02301381865459
1727,1833307,10,41.40782691097107
1728,1833357,19,41.40782691097107
1729,1833793,20,7.62336557602822
1730,1833804,11,7.62336557602822
1731,1834251,12,36.14341805017119
1732,1834294,21,36.14341805017119
1733,1834714,13,10.737432213180483
1734,1834728,22,10.737432213180483
1735,1835192,23,
1736,1835223,14,
1737,1835234,49,
1738,1838134,48,
1739,1838182,5,
1740,1838301,4,
1741,1841625,6,131.67318586955213
1742,1841903,15,131.67318586955213
1743,1842386,7,69.78989036015163
1744,1842502,16,69.78989036015163
1745,1842983,8,53.49929084143933
1746,1843058,17,53.49929084143933
1747,1843486,9,69.00841608531272
1748,1843607,18,69.00841608531272
1749,1844103,19,9.783051439068288
1750,1844117,10,9.783051439068288
1751,1844612,11,40.25363526086383
1752,1844677,20,40.25363526086383
1753,1845193,12,17.91530311502669
1754,1845218,21,17.91530311502669
1755,1845693,13,38.54571467938496
1756,1845749,22,38.54571467938496
1757,1846219,14,
1758,1846266,23,
1759,1846276,49,
1760,1848918,48,
1761,1848967,4,
1762,1849103,5,
1763,1852287,6,169.493486515979
1764,1852557,15,169.493486515979
1765,1852999,7,88.37920562051804
1766,1853130,16,88.37920562051804
1767,1853534,8,86.68813360439829
1768,1853664,17,86.68813360439829
1769,1854147,9,36.06665918989995
1770,1854200,18,36.06665918989995
1771,1854710,10,16.064637986468824
1772,1854734,19,16.064637986468824
1773,1855264,20,21.745524542830765
1774,1855298,11,21.745524542830765
1775,1855783,12,31.11200084172654
1776,1855828,21,31.11200084172654
1777,1856296,13,38.059586569620365
1778,1856352,22,38.059586569620365
1779,1856819,14,
1780,1856886,23,
1781,1856897,49,
1782,1859789,48,
1783,1859837,4,
1784,1859956,5,
1785,1863278,15,47.83038855829048
1786,1863340,6,47.83038855829048
1787,1863802,7,22.78800832327181
1788,1863832,16,22.78800832327181
1789,1864277,8,29.038833780392423
1790,1864318,17,29.038833780392423
1791,1864787,9,10.43873178922999
1792,1864802,18,10.43873178922999
1793,1865273,19,8.034893258461267
1794,1865283,10,8.034893258461267
1795,1865763,11,10.732114598603914
1796,1865777,20,10.732114598603914
1797,1866216,12,33.47196596992427
1798,1866260,21,33.47196596992427
1799,1866689,13,42.28650038928404
1800,1866743,22,42.28650038928404
1801,1867151,14,
1802,1867218,23,
1803,1867229,49,
1804,1869617,48,
1805,1869666,4,
1806,1869751,5,
1807,1873211,6,154.4450788231315
1808,1873469,15,154.4450788231315
1809,1873912,7,100.8488172567791
1810,1874071,16,100.8488172567791
1811,1874545,8,56.39987560899826
1812,1874638,17,56.39987560899826
1813,1875138,9,60.456447604856535
1814,1875226,18,60.456447604856535
1815,1875677,10,54.796667687814434
1816,1875752,19,54.796667687814434
1817,1876203,11,30.9232087256961
1818,1876244,20,30.9232087256961
1819,1876709,12,7.990148580331294
1820,1876720,21,7.990148580331294
1821,1877204,13,25.822731022320454
1822,1877239,22,25.822731022320454
1823,1877696,14,
1824,1877729,23,
1825,1877739,49,
1826,1880133,48,
1827,1880178,4,
1828,1880314,5,
1829,1883655,6,67.5251503964457
1830,1883858,15,67.5251503964457
1831,1884736,7,11.598375777060909
1832,1884752,16,11.598375777060909
1833,1885225,8,9.935449562500139
1834,1885239,17,9.935449562500139
1835,1885715,18,8.081407087475355
1836,1885726,9,8.081407087475355
1837,1886195,10,25.765073569294003
1838,1886229,19,25.765073569294003
1839,1886672,11,30.100105879013682
1840,1886717,20,30.100105879013682
1841,1887194,21,8.422821512381603
1842,1887204,12,8.422821512381603
1843,1887659,13,35.60011615311265
1844,1887708,22,35.60011615311265
1845,1888152,14,
1846,1888186,23,
1847,1888197,49,
1848,1890572,48,
1849,1890621,4,
1850,1890707,5,
1851,1893870,6,112.34545298632167
1852,1894012,15,112.34545298632167
1853,1894451,7,11.99843671267223
1854,1894468,16,11.99843671267223
1855,1894931,8,25.51324879425411
1856,1894964,17,25.51324879425411
1857,1895420,9,8.088602598843664
1858,1895431,18,8.088602598843664
1859,1895876,10,26.231685273506514
1860,1895909,19,26.231685273506514
1861,1896329,11,28.96472579804845
1862,1896365,20,28.96472579804845
1863,1896818,21,11.613746976438847
1864,1896834,12,11.613746976438847
1865,1897283,13,14.40323001496904
1866,1897302,22,14.40323001496904
1867,1897758,14,
1868,1897782,23,
1869,1897793,49,
1870,1900692,48,
1871,1900741,5,
1872,1900826,4,
1873,1904009,6,67.53559597584106
1874,1904104,15,67.53559597584106
1875,1904512,7,57.99326021830939
1876,1904594,16,57.99326021830939
1877,1905021,8,74.773882304907
1878,1905120,17,74.773882304907
1879,1905498,9,84.92007931701117
1880,1905614,18,84.92007931701117
1881,1905990,10,54.8448126066593
1882,1906070,19,54.8448126066593
1883,1906516,11,28.651539702856383
1884,1906551,20,28.651539702856383
1885,1906955,12,49.74918721867559
1886,1907017,21,49.74918721867559
1887,1907402,13,44.444722637690006
1888,1907462,22,44.444722637690006
1889,1907886,14,
1890,1907912,23,
1891,1907923,49,
1892,1910555,48,
1893,1910604,5,
1894,1910740,4,
1895,1914318,6,79.31446421157213
1896,1914426,15,79.31446421157213
1897,1914817,7,69.74791690282468
1898,1914914,16,69.74791690282468
1899,1915286,8,96.99080589126079
1900,1915416,17,96.99080589126079
1901,1915797,9,78.621108835713
1902,1915899,18,78.621108835713
1903,1916328,10,30.896832246304825
1904,1916369,19,30.896832246304825
1905,1916808,11,31.26441532017779
1906,1916848,20,31.26441532017779
1907,1917276,12,23.608696862994805
1908,1917309,21,23.608696862994805
1909,1917743,13,52.41599031849245
1910,1917809,22,52.41599031849245
1911,1918189,14,
1912,1918258,23,
1913,1918268,49,
1914,1920913,48,
1915,1920962,5,
1916,1921047,4,
1917,1924538,6,177.59242673636962
1918,1925004,15,177.59242673636962
1919,1925457,7,36.07145707154788
1920,1925510,16,36.07145707154788
1921,1925989,8,7.9525696206139855
1922,1926000,17,7.9525696206139855
1923,1926478,9,35.9226772337102
1924,1926525,18,35.9226772337102
1925,1926956,10,45.146319183287915
1926,1927019,19,45.146319183287915
1927,1927455,11,21.908167724050685
1928,1927486,20,21.908167724050685
1929,1927938,21,17.097042381977616
1930,1927961,12,17.097042381977616
1931,1928413,22,14.893683681611293
1932,1928434,13,14.893683681611293
1933,1928899,23,
1934,1928929,14,
1935,1928940,49,
1936,1931835,48,
1937,1931883,4,
1938,1931969,5,
1939,1935143,15,161.09362459751281
1940,1935360,6,161.09362459751281
1941,1935627,16,63.72035577602074
1942,1935712,7,63.72035577602074
1943,1936111,17,35.35718077617355
1944,1936158,8,35.35718077617355
1945,1936587,18,21.38087471262841
1946,1936616,9,21.38087471262841
1947,1937046,10,15.061403444990674
1948,1937065,19,15.061403444990674
1949,1937524,11,7.868614096216874
1950,1937534,20,7.868614096216874
1951,1937982,12,30.723779502260413
1952,1938023,21,30.723779502260413
1953,1938449,13,36.683318934755675
1954,1938497,22,36.683318934755675
1955,1938909,14,
1956,1938965,23,
1957,1938975,49,
1958,1941613,48,
1959,1941661,4,
1960,1941781,5,
1961,1945203,6,160.11114436444083
1962,1945536,15,160.11114436444083
1963,1945952,7,53.64179926047876
1964,1946025,16,53.64179926047876
1965,1946441,8,62.96837363531094
1966,1946540,17,62.96837363531094
1967,1947002,9,7.796917569812308
1968,1947013,18,7.796917569812308
1969,1947494,10,7.498035264774217
1970,1947504,19,7.498035264774217
1971,1948002,11,8.37764530270806
1972,1948013,20,8.37764530270806
1973,1948469,12,30.696711548771106
1974,1948511,21,30.696711548771106
1975,1948956,13,12.163638439489858
1976,1948972,22,12.163638439489858
1977,1949443,14,
1978,1949457,23,
1979,1949467,49,
1980,1952363,48,
1981,1952412,4,
1982,1952531,5,
1983,1955661,6,64.0136499208254
1984,1956052,15,64.0136499208254
1985,1956504,7,16.379994100488346
1986,1956526,16,16.379994100488346
1987,1957003,17,7.878985758944083
1988,1957013,8,7.878985758944083
1989,1957482,9,5.315410594937731
1990,1957496,18,5.315410594937731
1991,1958344,10,74.95230953471133
1992,1958439,19,74.95230953471133
1993,1958859,11,26.25045804371956
1994,1958893,20,26.25045804371956
1995,1959341,12,13.966755034452092
1996,1959359,21,13.966755034452092
1997,1959821,22,8.490214122115816
1998,1959831,13,8.490214122115816
1999,1960275,23,
2000,1960287,14,
2001,1960297,49,
2002,1962943,48,
2003,1962992,4,
2004,1963060,5,
2005,1966647,6,31.94865835211877
2006,1966694,15,31.94865835211877
2007,1967177,16,8.03382175863888
2008,1967188,7,8.03382175863888
2009,1967666,8,15.96924161237564
2010,1967688,17,15.96924161237564
2011,1968152,9,8.130369043639348
2012,1968163,18,8.130369043639348
2013,1968619,19,8.0816611996826
2014,1968630,10,8.0816611996826
2015,1969074,20,25.07741178780367
2016,1969107,11,25.07741178780367
2017,1969544,21,38.93759286775631
2018,1969590,12,38.93759286775631
2019,1970002,22,10.369455286942753
2020,1970016,13,10.369455286942753
2021,1970475,14,
2022,1970486,23,
2023,1970497,49,
2024,1973387,48,
2025,1973435,4,
2026,1973521,5,
2027,1976988,6,179.82921396374715
2028,1977257,15,179.82921396374715
2029,1977734,7,43.9255243731001
2030,1977796,16,43.9255243731001
2031,1978249,8,37.39423458610952
2032,1978301,17,37.39423458610952
2033,1978751,9,39.63226408836766
2034,1978807,18,39.63226408836766
2035,1979231,10,65.9913930208627
2036,1979317,19,65.9913930208627
2037,1979744,11,30.677740430271513
2038,1979787,20,30.677740430271513
2039,1980237,12,42.28434301797495
2040,1980292,21,42.28434301797495
2041,1980731,13,19.109030816652364
2042,1980757,22,19.109030816652364
2043,1981235,14,
2044,1981245,23,
2045,1981256,49,
2046,1984155,48,
2047,1984203,5,
2048,1984322,4,
2049,1988003,6,165.98214899542145
2050,1988355,15,165.98214899542145
2051,1988766,7,17.04309564725557
2052,1988807,16,17.04309564725557
2053,1989635,8,96.7584701725213
2054,1989794,17,96.7584701725213
2055,1990227,9,23.978264625797635
2056,1990257,18,23.978264625797635
2057,1990677,10,32.66581970863035
2058,1990721,19,32.66581970863035
2059,1991163,11,18.337742039613346
2060,1991185,20,18.337742039613346
2061,1991610,12,12.40470916382904
2062,1991626,21,12.40470916382904
2063,1992066,22,8.209859900549901
2064,1992077,13,8.209859900549901
2065,1992498,23,
2066,1992549,14,
2067,1992559,49,
2068,1995450,48,
2069,1995499,4,
2070,1995567,5,
2071,1998781,6,172.4460268562939
2072,1999041,15,172.4460268562939
2073,1999494,7,33.64300320751181
2074,1999538,16,33.64300320751181
2075,1999993,8,12.866323747554873
2076,2000010,17,12.866323747554873
2077,2000463,9,27.837485726433215
2078,2000501,18,27.837485726433215
2079,2000942,10,36.39231187990205
2080,2000992,19,36.39231187990205
2081,2001435,11,44.25539783648583
2082,2001490,20,44.25539783648583
2083,2001907,12,27.485331486314607
2084,2001942,21,27.485331486314607
2085,2002386,13,10.886565531269014
2086,2002400,22,10.886565531269014
2087,2002848,14,
2088,2002875,23,
2089,2002886,49,
2090,2005262,48,
2091,2005311,5,
2092,2005380,4,
2093,2008766,15,167.34188353176418
2094,2008978,6,167.34188353176418
2095,2009219,16,149.55925567033978
2096,2009373,7,149.55925567033978
2097,2009715,17,26.764638391932493
2098,2009745,8,26.764638391932493
2099,2010141,9,53.445215950532514
2100,2010218,18,53.445215950532514
2101,2010656,10,31.107657224785157
2102,2010697,19,31.107657224785157
2103,2011130,11,57.9801817995653
2104,2011213,20,57.9801817995653
2105,2011645,12,39.45905314384575
2106,2011697,21,39.45905314384575
2107,2012123,13,44.177603730517205
2108,2012182,22,44.177603730517205
2109,2012601,14,
2110,2012705,23,
2111,2012715,49,
2112,2015092,48,
2113,2015141,4,
2114,2015277,5,
2115,2018752,15,78.73019840008038
2116,2018877,6,78.73019840008038
2117,2019275,7,34.9685145860399
2118,2019322,16,34.9685145860399
2119,2019747,8,47.73478438074744
2120,2019814,17,47.73478438074744
2121,2020261,9,38.73166481282641
2122,2020316,18,38.73166481282641
2123,2020727,10,68.8535196039296
2124,2020822,19,68.8535196039296
2125,2021309,11,7.911136120287267
2126,2021319,20,7.911136120287267
2127,2021792,12,13.630000572454037
2128,2021810,21,13.630000572454037
2129,2022274,13,18.734577746263653
2130,2022301,22,18.734577746263653
2131,2022743,14,
2132,2022816,23,
2133,2022826,49,
2134,2025724,48,
2135,2025772,4,
2136,2025857,5,
2137,2029144,6,131.89641058174016
2138,2029415,15,131.89641058174016
2139,2029883,7,58.98145880383747
2140,2029980,16,58.98145880383747
2141,2030478,8,47.77480577354976
2142,2030548,17,47.77480577354976
2143,2031011,9,50.305668970637015
2144,2031086,18,50.305668970637015
2145,2031546,10,32.01809935225219
2146,2031589,19,32.01809935225219
2147,2032022,11,30.99384483377554
2148,2032065,20,30.99384483377554
2149,2032496,21,22.9766306441837
2150,2032523,12,22.9766306441837
2151,2032961,13,13.759194698178788
2152,2032979,22,13.759194698178788
2153,2033415,23,
2154,2033426,14,
2155,2033436,49,
2156,2036338,48,
2157,2036386,5,
2158,2036454,4,
2159,2039672,15,143.8514037951989
2160,2039968,6,143.8514037951989
2161,2040165,16,128.60422607873934
2162,2040342,7,128.60422607873934
2163,2040649,8,8.24398782737498
2164,2040660,17,8.24398782737498
2165,2041142,18,8.052842238532634
2166,2041152,9,8.052842238532634
2167,2041601,10,21.198157157523838
2168,2041629,19,21.198157157523838
2169,2042087,11,11.683278697637348
2170,2042102,20,11.683278697637348
2171,2042559,12,13.259744214372716
2172,2042576,21,13.259744214372716
2173,2043027,13,23.829651302704036
2174,2043057,22,23.829651302704036
2175,2043512,23,
2176,2043523,14,
2177,2043533,49,
2178,2045911,48,
2179,2045959,5,
2180,2046028,4,
2181,2049975,15,117.46014562094408
2182,2050205,6,117.46014562094408
2183,2050461,16,82.18720640297522
2184,2050547,7,82.18720640297522
2185,2050923,8,7.731282539911405
2186,2050933,17,7.731282539911405
2187,2051400,18,12.01043197614581
2188,2051416,9,12.01043197614581
2189,2051866,19,8.41657625636185
2190,2051877,10,8.41657625636185
2191,2052331,11,12.559392509725285
2192,2052347,20,12.559392509725285
2193,2052790,12,28.66611428085423
2194,2052826,21,28.66611428085423
2195,2053254,13,29.51313402705057
2196,2053292,22,29.51313402705057
2197,2053719,14,
2198,2053750,23,
2199,2053761,49,
2200,2056406,48,
2201,2056454,5,
2202,2056522,4,
2203,2059639,15,177.46916147415715
2204,2059906,6,177.46916147415715
2205,2060181,16,51.006423392544264
2206,2060637,7,51.006423392544264
2207,2060712,17,133.90709452447197
2208,2061044,8,133.90709452447197
2209,2061241,18,111.114056923963
2210,2061585,9,111.114056923963
2211,2061739,19,107.11826168900495
2212,2062080,10,107.11826168900495
2213,2062225,20,59.56506178523864
2214,2062633,11,59.56506178523864
2215,2062715,21,36.50341249390624
2216,2063169,12,36.50341249390624
2217,2063220,22,86.01033226865258
2218,2063658,13,86.01033226865258
2219,2063796,23,
2220,2064219,14,
2221,2064229,49,
2222,2067121,38,
2223,2072563,27,
2224,2072647,3,
2225,2073684,48,
2226,2073723,5,
2227,2073860,4,
2228,2077287,6,59.51543817531444
2229,2077375,15,59.51543817531444
2230,2077819,7,64.09322164551172
2231,2077910,16,64.09322164551172
2232,2078332,8,78.96860826983317
2233,2078463,17,78.96860826983317
2234,2078929,9,85.58369604687844
2235,2079104,18,85.58369604687844
2236,2079665,10,6.9349113152044595
2237,2079676,19,6.9349113152044595
2238,2080222,11,41.93166723117238
2239,2080289,20,41.93166723117238
2240,2080795,12,43.223962317324094
2241,2080860,21,43.223962317324094
2242,2081340,13,43.512620764010876
2243,2081407,22,43.512620764010876
2244,2081894,14,
2245,2081997,23,
2246,2082007,49,
2247,2084904,48,
2248,2084952,5,
2249,2085088,4,
2250,2088462,6,112.25783722140008
2251,2088628,15,112.25783722140008
2252,2089149,7,7.005099853914402
2253,2089160,16,7.005099853914402
2254,2089691,8,18.017267361085544
2255,2089718,17,18.017267361085544
2256,2090205,9,32.0341938813246
2257,2090249,18,32.0341938813246
2258,2090733,10,7.471840767523446
2259,2090743,19,7.471840767523446
2260,2091255,20,7.135008262233157
2261,2091265,11,7.135008262233157
2262,2091764,12,22.013400508446097
2263,2091797,21,22.013400508446097
2264,2092251,13,61.4959003803328
2265,2092335,22,61.4959003803328
2266,2092748,14,
2267,2092828,23,
2268,2092838,49,
2269,2095483,48,
2270,2095532,5,
2271,2095651,4,
2272,2098987,6,23.0834995725275
2273,2099021,15,23.0834995725275
2274,2099528,7,48.00606936638735
2275,2099604,16,48.00606936638735
2276,2100099,8,26.927049257049816
2277,2100137,17,26.927049257049816
2278,2100618,9,41.853766537078485
2279,2100680,18,41.853766537078485
2280,2101155,10,33.22893978001545
2281,2101207,19,33.22893978001545
2282,2101704,20,11.877366567325936
2283,2101722,11,11.877366567325936
2284,2102231,21,40.95885569049216
2285,2102285,12,40.95885569049216
2286,2102763,13,7.661365075357224
2287,2102774,22,7.661365075357224
2288,2103272,14,
2289,2103297,23,
2290,2103308,49,
2291,2105688,48,
2292,2105736,5,
2293,2105805,4,
2294,2109192,15,83.29343577115347
2295,2109331,6,83.29343577115347
2296,2109742,7,35.9583095042579
2297,2109793,16,35.9583095042579
2298,2110255,8,36.170105826425555
2299,2110306,17,36.170105826425555
2300,2110757,9,43.0452111526335
2301,2110816,18,43.0452111526335
2302,2111305,19,27.66493702804928
2303,2111350,10,27.66493702804928
2304,2111871,11,7.3874394000852135
2305,2111882,20,7.3874394000852135
2306,2112386,12,14.212114187900085
2307,2112408,21,14.212114187900085
2308,2112892,13,43.44014435417421
2309,2112956,22,43.44014435417421
2310,2113392,14,
2311,2113482,23,
2312,2113493,49,
2313,2116387,48,
2314,2116436,4,
2315,2116521,5,
2316,2119957,15,88.31572931348629
2317,2120069,6,88.31572931348629
2318,2120522,7,12.934959243414482
2319,2120541,16,12.934959243414482
2320,2121047,8,12.213045368908354
2321,2121063,17,12.213045368908354
2322,2121541,9,36.886032354012656
2323,2121592,18,36.886032354012656
2324,2122042,10,30.526391422044355
2325,2122085,19,30.526391422044355
2326,2122555,11,9.676397031775082
2327,2122577,20,9.676397031775082
2328,2123398,12,99.39859061824623
2329,2123584,21,99.39859061824623
2330,2124030,22,28.770337710683037
2331,2124070,13,28.770337710683037
2332,2124557,23,
2333,2124568,14,
2334,2124578,49,
2335,2126967,48,
2336,2127016,5,
2337,2127135,4,
2338,2130475,6,145.01124676241596
2339,2130795,15,145.01124676241596
2340,2131301,7,20.59865139291182
2341,2131330,16,20.59865139291182
2342,2131823,8,7.771919847162991
2343,2131834,17,7.771919847162991
2344,2132325,9,7.906726376570447
2345,2132336,18,7.906726376570447
2346,2132823,10,8.301510226888183
2347,2132834,19,8.301510226888183
2348,2133299,20,8.2817723544878
2349,2133311,11,8.2817723544878
2350,2133780,21,27.997166176726978
2351,2133818,12,27.997166176726978
2352,2134252,13,10.271741984351422
2353,2134265,22,10.271741984351422
2354,2134725,23,
2355,2134745,14,
2356,2134755,49,
2357,2137394,48,
2358,2137442,4,
2359,2137579,5,
2360,2140738,6,115.61255469966585
2361,2140944,15,115.61255469966585
2362,2141381,7,34.12403781432087
2363,2141430,16,34.12403781432087
2364,2141892,8,7.606779641520433
2365,2141903,17,7.606779641520433
2366,2142380,18,16.3960436209843
2367,2142402,9,16.3960436209843
2368,2142867,19,8.23925253103539
2369,2142878,10,8.23925253103539
2370,2143347,11,23.104375636751513
2371,2143377,20,23.104375636751513
2372,2143815,12,40.340996848501334
2373,2143871,21,40.340996848501334
2374,2144312,13,26.71046985369162
2375,2144350,22,26.71046985369162
2376,2144823,14,
2377,2144834,23,
2378,2144844,49,
2379,2147479,48,
2380,2147527,4,
2381,2147647,5,
2382,2151129,15,136.32845338904104
2383,2151330,6,136.32845338904104
2384,2151660,16,31.423965777671953
2385,2151703,7,31.423965777671953
2386,2152135,8,16.375511700646484
2387,2152160,17,16.375511700646484
2388,2152651,9,42.16141221624238
2389,2152706,18,42.16141221624238
2390,2153159,10,14.407251090151476
2391,2153179,19,14.407251090151476
2392,2153653,11,12.602665664744961
2393,2153671,20,12.602665664744961
2394,2154171,21,7.7001850830911565
2395,2154181,12,7.7001850830911565
2396,2154655,13,8.38919015520085
2397,2154667,22,8.38919015520085
2398,2155164,14,
2399,2155191,23,
2400,2155202,49,
2401,2158093,48,
2402,2158141,4,
2403,2158227,5,
2404,2161393,15,62.15478502352215
2405,2161462,6,62.15478502352215
2406,2161860,7,48.83954537177641
2407,2161935,16,48.83954537177641
2408,2162413,8,7.853232848076232
2409,2162423,17,7.853232848076232
2410,2162901,9,16.765437300872463
2411,2162926,18,16.765437300872463
2412,2163421,19,7.835486523049241
2413,2163432,10,7.835486523049241
2414,2163917,11,10.945735907389633
2415,2163933,20,10.945735907389633
2416,2164416,21,14.31567915902508
2417,2164435,12,14.31567915902508
2418,2164903,13,7.722273150648249
2419,2164914,22,7.722273150648249
2420,2165390,23,
2421,2165401,14,
2422,2165412,49,
2423,2167803,48,
2424,2167851,5,
2425,2167971,4,
2426,2171245,6,169.9978372055479
2427,2171472,15,169.9978372055479
2428,2171953,16,7.6390828951215894
2429,2171964,7,7.6390828951215894
2430,2172434,8,20.47343162179851
2431,2172462,17,20.47343162179851
2432,2172950,9,11.432290345019055
2433,2172965,18,11.432290345019055
2434,2173441,10,10.472812337854606
2435,2173456,19,10.472812337854606
2436,2173926,11,21.456091227631077
2437,2173955,20,21.456091227631077
2438,2174444,12,7.496263757735761
2439,2174455,21,7.496263757735761
2440,2174955,13,22.39033812189325
2441,2174985,22,22.39033812189325
2442,2175438,14,
2443,2175463,23,
2444,2175474,49,
2445,2178365,48,
2446,2178413,5,
2447,2178498,4,
2448,2181689,6,108.1341951397667
2449,2181882,15,108.1341951397667
2450,2182333,7,16.313464754590342
2451,2182355,16,16.313464754590342
2452,2182824,17,7.962374271503961
2453,2182835,8,7.962374271503961
2454,2183328,9,9.183009442206753
2455,2183341,18,9.183009442206753
2456,2183809,19,17.395270428754543
2457,2183833,10,17.395270428754543
2458,2184306,20,7.929071310783087
2459,2184317,11,7.929071310783087
2460,2184783,21,14.408560263917138
2461,2184802,12,14.408560263917138
2462,2185247,22,28.303650081544703
2463,2185284,13,28.303650081544703
2464,2185700,23,
2465,2185750,14,
2466,2185760,49,
2467,2188143,48,
2468,2188191,4,
2469,2188311,5,
2470,2191775,15,80.14719172847272
2471,2191896,6,80.14719172847272
2472,2192300,7,13.916280339751523
2473,2192318,16,13.916280339751523
2474,2192765,8,8.142614107819696
2475,2192776,17,8.142614107819696
2476,2193250,18,11.988145906842902
2477,2193265,9,11.988145906842902
2478,2193709,19,24.392343696487046
2479,2193741,10,24.392343696487046
2480,2194190,20,19.249141507552224
2481,2194215,11,19.249141507552224
2482,2194225,9,
2483,2194666,21,7.939643754939368
2484,2194676,12,7.939643754939368
2485,2195132,13,11.937455535370333
2486,2195149,22,11.937455535370333
2487,2195591,14,
2488,2195639,23,
2489,2195650,49,
2490,2198296,48,
2491,2198346,5,
2492,2198431,4,
2493,2201590,6,179.80276464180477
2494,2202045,15,179.80276464180477
2495,2202500,7,47.44005228877012
2496,2202574,16,47.44005228877012
2497,2203059,8,7.609148870694412
2498,2203069,17,7.609148870694412
2499,2203537,18,21.14582905522292
2500,2203566,9,21.14582905522292
2501,2204020,19,25.513497876912595
2502,2204053,10,25.513497876912595
2503,2204526,11,17.832013727910407
2504,2204550,20,17.832013727910407
2505,2205012,12,23.45163458400333
2506,2205044,21,23.45163458400333
2507,2205504,13,51.15502983290696
2508,2205570,22,51.15502983290696
2509,2205974,14,
2510,2206042,23,
2511,2206052,49,
2512,2208690,48,
2513,2208738,4,
2514,2208806,5,
2515,2212201,15,17.67776647199031
2516,2212227,6,17.67776647199031
2517,2212727,16,7.675084022163674
2518,2212738,7,7.675084022163674
2519,2213225,8,13.22060881992877
2520,2213243,17,13.22060881992877
2521,2213705,9,13.506749829370705
2522,2213724,18,13.506749829370705
2523,2214207,10,8.920690373706634
2524,2214220,19,8.920690373706634
2525,2214698,11,19.442303924769874
2526,2214725,20,19.442303924769874
2527,2215204,12,12.517619310394963
2528,2215222,21,12.517619310394963
2529,2215714,13,7.791222998591564
2530,2215725,22,7.791222998591564
2531,2216229,23,
2532,2216240,14,
2533,2216251,49,
2534,2219150,48,
2535,2219198,4,
2536,2219318,5,
2537,2222669,15,94.85198535884666
2538,2222960,6,94.85198535884666
2539,2223200,16,71.15195426499132
2540,2223355,7,71.15195426499132
2541,2224137,8,69.4480034402052
2542,2224248,17,69.4480034402052
2543,2224711,9,11.63897284409859
2544,2224727,18,11.63897284409859
2545,2225193,10,44.295848731147146
2546,2225254,19,44.295848731147146
2547,2225689,11,49.637714336639874
2548,2225758,20,49.637714336639874
2549,2226188,12,53.92428231371936
2550,2226258,21,53.92428231371936
2551,2226659,13,60.43217482306818
2552,2226745,22,60.43217482306818
2553,2227173,14,
2554,2227227,23,
2555,2227238,49,
2556,2229884,48,
2557,2229932,5,
2558,2230068,4,
2559,2233525,6,26.13544895351822
2560,2233563,15,26.13544895351822
2561,2234024,7,43.289749748073746
2562,2234082,16,43.289749748073746
2563,2234522,8,37.12045689280785
2564,2234570,17,37.12045689280785
2565,2235018,9,8.651407831585516
2566,2235029,18,8.651407831585516
2567,2235479,19,13.477450908494916
2568,2235497,10,13.477450908494916
2569,2235974,20,7.541745174979383
2570,2235984,11,7.541745174979383
2571,2236476,12,8.088124327668424
2572,2236487,21,8.088124327668424
2573,2236956,13,12.040348224218633
2574,2236973,22,12.040348224218633
2575,2237457,14,
2576,2237468,23,
2577,2237478,49,
2578,2239866,48,
2579,2239915,5,
2580,2239983,4,
2581,2243183,6,158.373007489629
2582,2243558,15,158.373007489629
2583,2244022,16,10.232887176056295
2584,2244037,7,10.232887176056295
2585,2244481,17,53.46845679974322
2586,2244552,8,53.46845679974322
2587,2244975,18,41.79048486413285
2588,2245025,9,41.79048486413285
2589,2245445,19,9.116446502123154
2590,2245457,10,9.116446502123154
2591,2245904,20,20.094226696541654
