,pair,trial,alpha_lin
323,208,180,55.26003195315619
324,208,180,36.171936542149126
325,208,180,43.78497658645762
326,208,181,70.71107052180044
327,208,181,56.15427347584453
328,208,182,16.89005220290406
329,208,182,15.078946289182653
330,208,182,36.374458365935226
331,208,183,73.1721587164938
332,208,183,82.12314639084688
333,208,184,29.36866586018985
334,208,184,57.28331310197488
335,208,186,18.108256139194708
336,208,186,63.8649492112243
337,208,187,89.93838022592406
338,208,187,86.32126956394859
339,208,188,169.43290185115302
340,208,188,174.1413851580089
341,208,189,61.2516974515143
342,208,189,38.7484312733136
343,208,190,100.32252046194895
344,208,190,98.3442185691426
345,208,192,54.95737872269805
346,208,192,36.49368522008098
347,208,193,44.14461463594128
348,208,193,37.14739632844879
349,208,193,40.95884007832581
350,208,194,24.691793047163173
351,208,194,22.326310607879122
352,208,195,53.2714129662682
353,208,195,49.525516938932725
354,208,196,57.76219917732621
355,208,196,40.960098471638844
356,208,196,41.8394374687212
357,208,198,45.610244871412476
358,208,198,32.18838748565463
359,208,198,62.12270576463554
360,208,199,50.79193236881224
361,208,199,81.91752388567743
362,208,200,108.49022265246943
363,208,200,108.37341163568743
364,208,200,145.65816360095624
365,208,201,46.26908269923965
366,208,201,8.595519818588201
367,208,203,85.7315503868159
368,208,203,68.36565798061933
369,208,203,51.168310428455925
370,208,204,20.377530010816088
371,208,204,42.82538734748448
372,208,204,19.191156278971505
373,208,205,47.34026874147233
374,208,205,50.36998551839926
375,208,206,114.43469259276333
376,208,206,58.74836869996355
377,208,206,95.47967892842976
378,208,207,178.08507685261216
379,208,207,172.26732916518074
380,208,208,74.31706853374813
381,208,208,79.90758736886755
382,208,209,18.02510294658029
383,208,209,34.84646024417586
384,208,210,178.89519596187085
385,208,210,121.15899950269105
386,208,211,7.511601743777248
387,208,212,138.07737688683642
388,208,212,127.51112719931189
389,208,213,76.79591304972239
390,208,213,63.06882557943118
391,208,214,160.8793479045903
392,208,214,145.12420200208456
393,208,215,44.63600761221747
394,208,215,30.461170268300634
395,208,217,16.610615697665764
396,208,217,21.812042164966556
397,208,217,27.454366803629597
398,208,218,15.889305722566093
399,208,218,41.651505919828594
400,208,219,17.19962616291255
401,208,220,71.2253659048773
402,208,220,63.542772817413194
403,208,222,101.75363830973815
404,208,222,126.82239013581571
405,208,222,78.25190043285947
406,208,223,64.7728378689878
407,208,223,68.92707122936064
408,208,224,49.61742488073719
409,208,224,17.28214181764008
410,208,225,60.55260933355356
411,208,225,64.29031078310119
412,208,226,74.3396165148637
413,208,226,114.36657401008058
414,208,227,25.82760352861925
415,208,227,71.71023757670109
416,208,228,33.36787851994342
417,208,228,91.49109264188644
418,208,228,32.19734005628541
419,208,229,75.97651522935055
420,208,229,69.24588532579426
421,208,230,40.4017033864497
422,208,230,52.50909077199458
423,208,231,43.499601451745065
424,208,231,38.37331893064885
425,208,233,76.89772686508222
426,208,233,50.976258113000966
427,208,234,62.82732458740787
428,208,234,63.33585642778584
429,208,236,61.776853595663056
430,208,236,75.74144987327135
431,208,238,124.02551975631967
432,208,238,131.63700465417406
433,208,239,140.2376488000262
434,208,239,133.43765060994423
435,208,240,82.32252165781054
436,208,240,70.05357241551573
437,208,240,51.90066320400069
438,208,242,152.35177277039472
439,208,242,104.33296609705167
440,208,242,57.65191437208311
441,208,244,69.80713634307298
442,208,244,39.696126401249956
443,208,244,71.91944745361556
444,208,246,136.9533349247588
445,208,246,117.7588651983123
446,208,247,122.18205229085468
447,208,247,127.17201182764444
448,208,248,59.01110509539811
449,208,248,46.110048449890684
450,208,248,35.80121577734917
451,208,249,53.016796697787626
452,208,249,10.452920870682561
453,208,250,64.64516247340998
454,208,250,42.91180681044793
455,208,250,33.64839660180027
456,208,252,62.447057388876544
457,208,252,23.783905628470563
458,208,252,26.184066765643422
459,208,253,130.41428672242404
460,208,253,111.248298233525
461,208,254,143.738474382898
462,208,254,164.42457311540534
463,208,254,147.4957629873632
464,208,255,66.88589290642496
465,208,255,75.77323724179601
466,208,256,25.385376195813734
467,208,256,9.604266918377562
468,208,257,25.1714390048227
469,208,257,19.603078984982318
470,208,258,7.829864171421718
471,208,259,57.67868817698303
472,208,259,41.597238464272465
473,208,260,7.915871067620003
474,208,260,36.16053071870593
475,208,261,16.076580087930523
476,208,261,8.040066682814938
477,208,262,10.60597665629362
478,208,262,8.244575600179758
479,208,264,40.76103743153226
480,208,264,67.40915788780967
481,208,265,75.7383467663704
482,208,265,44.59589950256134
483,208,266,6.222929248892001
484,208,266,37.6058492040184
485,208,267,8.423421682362005
486,208,267,8.152525139022345
487,208,267,18.758358496438575
488,208,268,41.21266845069505
489,208,268,12.316192700133598
490,208,269,23.272148051893623
491,208,269,41.837761983982034
492,208,270,20.281833166123306
493,208,270,12.804368080876884
494,208,271,79.06209695339979
495,208,271,53.99160602237083
496,208,272,53.142084718359484
497,208,272,95.76737330564654
498,208,273,36.059173368962945
499,208,273,25.919872970880306
500,208,274,21.55234629873246
501,208,274,7.893344202391347
502,208,274,10.445959961643922
503,208,275,63.20182124347251
504,208,275,25.23319707196373
505,208,276,69.35609067614021
506,208,276,66.1725911170908
507,208,278,33.615658521976
508,208,278,50.57594454238992
509,208,279,107.82645973181711
510,208,279,97.92078688926112
511,208,281,18.879466212949552
512,208,281,23.773484615747265
513,208,282,89.259935985273
514,208,282,95.17292725452815
515,208,283,105.56476532049854
516,208,283,103.14084562516953
517,208,284,50.94396973893146
518,208,284,44.0874261858886
519,208,285,71.16146314679746
520,208,285,75.50353192312505
521,208,286,80.19488267067679
522,208,286,59.35910417319593
523,208,287,7.944396205808715
524,208,287,9.056998742720964
525,208,288,15.063668749254987
526,208,288,134.97928173778908
527,208,289,61.02733589666511
528,208,289,25.570254238479947
529,208,290,43.807637854858854
530,208,290,21.693492148718974
531,208,291,62.98392352654196
532,208,291,82.97005494358527
533,208,292,12.442470164000241
534,208,292,21.240572684398927
535,208,293,41.787957616902645
536,208,293,32.547469011656915
537,208,294,60.03486444630761
538,208,294,66.3593092852077
539,208,295,33.46254303977065
540,208,295,45.59557186887213
541,208,296,44.13382537550524
542,208,296,40.18545633878142
543,208,299,135.729338206287
544,208,299,101.8345032907423
545,208,299,40.85943025475518
546,208,300,20.491560406720055
547,209,1,44.090457609259744
548,209,2,22.746916552619155
549,209,3,14.42843909327604
550,209,4,13.0659472441057
551,209,5,29.280154585548615
552,209,6,19.749328052058956
553,209,7,26.435777478403566
554,209,8,25.062634336379034
555,209,9,121.72448357681773
556,209,10,45.454101453246864
557,209,11,20.04747550692747
558,209,12,36.58031137554963
559,209,13,6.739516079310306
560,209,14,38.557291914058084
561,209,15,4.968433806677439
562,209,16,12.219781296931302
563,209,17,8.956662639528446
564,209,18,37.91641527144881
565,209,19,15.378232362212856
566,209,20,12.605080835232542
567,209,21,6.993657714074203
568,209,22,5.446695671173899
569,209,23,30.216379206368345
570,209,24,39.25585540297956
571,209,25,28.942214227650624
572,209,27,39.6174725901609
573,209,27,2.3454386876367153
574,209,28,30.57700426638712
575,209,29,42.223773419930694
576,209,30,69.97742924309208
577,209,31,10.887254356839861
578,209,32,21.326113870063722
579,209,33,36.97970596244306
580,209,34,43.2723669111256
581,209,35,28.242861012039953
582,209,36,14.716692127687821
583,209,37,37.160777947317655
584,209,38,17.37649604531819
585,209,39,10.76276202462671
586,209,40,46.7352835851984
587,209,41,16.437624222144223
588,209,42,49.67956221685063
589,209,43,5.3429319868986624
590,209,44,22.29922422734853
591,209,45,4.340799321078407
592,209,46,4.820269656284353
593,209,47,24.84231563007964
594,209,48,37.99614556910461
595,209,49,7.763609443683947
596,209,50,24.5230689779589
597,209,51,6.536714400737537
598,209,52,67.89715193806842
599,209,53,19.879063038140856
600,209,54,27.54889215154708
601,209,55,4.884611487434995
602,209,56,12.578421746597257
603,209,57,26.99954360202102
604,209,58,27.95971581973572
605,209,59,15.174149405371992
606,209,59,24.455320724511694
607,209,61,13.845459078057985
608,209,62,48.60329234422352
609,209,63,19.27933772251751
610,209,66,22.130710031452054
611,209,67,23.09267461100066
612,209,68,46.06769074868964
613,209,69,4.78059644382202
614,209,70,33.42597975424306
615,209,71,4.349226607633966
616,209,72,16.58777786432418
617,209,73,28.585744290336606
618,209,74,18.407300556739386
619,209,75,37.89644797592359
620,209,76,23.787300674413302
621,209,77,8.461307910429099
622,209,78,39.86550128891716
623,209,79,21.604374157579656
624,209,80,112.83705481404577
625,209,82,9.47575511337493
626,209,83,20.320894570130065
627,209,83,25.41988235785061
628,209,84,65.1111243555381
629,209,86,4.2701608365266
630,209,87,16.12757109757112
631,209,88,37.280462041088356
632,209,89,36.64893386090952
633,209,89,4.704722367304271
634,209,90,8.422127308019839
635,209,90,18.159621768379395
636,209,92,24.931010604054507
637,209,93,30.59733006280709
638,209,94,39.098794328246754
639,209,95,21.964479308326815
640,209,96,13.601462399781866
641,209,97,12.924173387919382
642,209,98,27.177274724770996
643,209,99,38.37585583515005
644,209,100,13.919702157974996
645,209,101,14.195791296492274
646,209,103,8.740295699130343
647,209,103,10.926006465061391
648,209,104,4.768462863158334
649,209,105,39.82415827307295
650,209,106,17.47370118592673
651,209,106,43.57054475773347
652,209,107,7.350512196204875
653,209,108,38.8310046426399
654,209,110,17.312259137689978
655,209,110,22.389620413298104
656,209,111,16.273577825585022
657,209,112,4.95213936016782
658,209,113,21.286602624633076
659,209,114,4.876726036542806
660,209,115,5.138968238683589
661,209,115,5.055577518445432
662,209,116,5.4541215149649815
663,209,117,30.933913367158596
664,209,118,30.68869978230677
665,209,118,7.733069942343633
666,209,119,17.753177496764494
667,209,119,22.67540321363839
668,209,120,82.49678564440842
669,209,121,22.420343303939973
670,209,121,22.868772984880366
671,209,122,24.22262361564077
672,209,122,14.207087884511367
673,209,123,18.810074844277494
674,209,124,25.623996657357168
675,209,124,19.494480960419793
676,209,125,37.707519470557685
677,209,126,51.694112739130645
678,209,127,24.99709734909885
679,209,128,38.00578574380481
680,209,128,22.67593938135775
681,209,129,17.020235120221173
682,209,129,32.79469615655529
683,209,130,5.70378329831766
684,209,130,27.113887034966695
685,209,131,174.82318595071604
686,209,131,36.21331629475824
687,209,132,11.439005006984729
688,209,132,22.799210619500997
689,209,133,6.19325436445493
690,209,133,5.424791952576811
691,209,134,23.59927315485993
692,209,135,34.99190794179731
693,209,137,4.969077436114446
694,209,138,10.956347205797158
695,209,139,43.6435320666821
696,209,139,8.611593171604142
697,209,140,13.583517236419283
698,209,140,18.15155825353773
699,209,141,5.766578822309583
700,209,141,12.475771012963236
701,209,142,18.113074009656913
702,209,142,27.34296124795992
703,209,143,16.47872513748436
704,209,143,28.741069819214403
705,209,144,10.898398451200507
706,209,144,7.003455444654719
707,209,145,60.496633333674765
708,209,145,28.350155974848633
709,209,146,95.19448877190096
710,209,146,51.35860345590157
711,209,147,39.81803431260647
712,209,147,62.93697493325536
713,209,148,11.975805645794395
714,209,148,32.41303097244699
715,209,149,28.03879990771324
716,209,149,5.797319120373743
717,209,150,28.694038065883234
718,209,150,20.888424849696264
719,209,151,31.397240444245313
720,209,151,6.6883299909619325
721,209,152,19.41849974496884
722,209,152,24.791675031239123
723,209,153,27.288330476507866
724,209,153,9.810103100306662
725,209,154,174.8447452839504
726,209,155,5.881410166367459
727,209,155,21.76414430781125
728,209,156,13.887277006381055
729,209,156,46.884603981566215
730,209,158,9.606002583046347
731,209,158,7.3941752326199435
732,209,159,40.135328877999285
733,209,159,5.728753194350077
734,209,160,7.4512517844416095
735,209,160,11.50355121348207
736,209,161,29.036782135716493
737,209,161,48.32834684794136
738,209,162,13.707120294119022
739,209,162,6.535490000575095
740,209,164,8.173035441243115
741,209,164,8.389981759355692
742,209,165,15.112464844379986
743,209,165,5.111015303625095
744,209,166,23.99580495871558
745,209,166,13.001265164406277
746,209,167,20.016202041123137
747,209,167,27.35168920444363
748,209,168,5.958121869178086
749,209,168,6.166619318952911
750,209,169,13.478540080858153
751,209,169,41.918851165237726
752,209,170,27.314141028993504
753,209,170,10.989005353377706
754,209,171,15.081167163259039
755,209,171,36.44941246836174
756,209,172,5.206145222104112
757,209,172,5.276585184746324
758,209,173,26.06533318674451
759,209,173,36.608019330967295
760,209,174,66.50346175924504
761,209,174,5.7926566011738885
762,209,175,15.555627976417554
763,209,175,36.23093682787166
764,209,176,66.00221788887494
765,209,176,10.10994273580539
766,209,177,10.11591412362435
767,209,177,52.234156716622635
768,209,178,47.17258022251184
769,209,178,6.467785581601504
770,209,179,21.7968758561326
771,209,179,62.78141940096491
772,209,180,13.558257937639524
773,209,180,22.69067939464159
774,209,181,41.65691606235066
775,209,181,42.32156022045217
776,209,182,8.599619514397205
777,209,182,6.286293847055305
778,209,183,42.60118396555583
779,209,183,5.567067851340255
780,209,184,62.51716167229827
781,209,184,56.38993059723836
782,209,185,5.637700244351862
783,209,185,24.19752002728447
784,209,186,16.733656412816174
785,209,186,15.376502421341343
786,209,187,14.158040540390203
787,209,187,10.162214660852612
788,209,188,11.13638963470757
789,209,188,51.77371367779497
790,209,189,27.9357191574272
791,209,189,18.720068601387283
792,209,190,22.59710398937841
793,209,190,12.99244744279801
794,209,191,18.620090090977527
795,209,191,7.511475351169281
796,209,192,8.099726143762382
797,209,192,23.105709504432156
798,209,194,22.833708518313273
799,209,194,26.199727656804754
800,209,195,33.18680557282019
801,209,195,15.163414595105081
802,209,196,29.224486632896316
803,209,196,6.165199904344064
804,209,197,23.67838459207482
805,209,197,38.96463554401606
806,209,198,13.411282870656123
807,209,198,6.198931182858246
808,209,199,20.54506306616463
809,209,199,52.41598489391127
810,209,200,5.901233969307867
811,209,200,8.974221824017889
812,209,201,31.07196575238541
813,209,201,17.13321191827052
814,209,202,19.45244551989731
815,209,202,25.92993870718516
816,209,203,6.402149611241896
817,209,203,23.619133577356735
818,209,204,6.75226856851549
819,209,204,14.782865369612239
820,209,205,29.85392874892284
821,209,205,9.964454044001087
822,209,206,6.083669310808318
823,209,206,6.631761337336712
824,209,207,5.908650723695473
825,209,207,17.832711004250342
826,209,208,6.228056136050839
827,209,208,15.772479030821387
828,209,209,15.567238554227629
829,209,209,16.818237511089563
830,209,210,8.096881580705826
831,209,210,31.407526985691533
832,209,211,16.17060093617016
833,209,211,20.842591941616462
834,209,212,23.754722359988904
835,209,212,6.074203651860131
836,209,213,16.991471963973822
837,209,213,11.400535599886183
838,209,214,13.255096022121336
839,209,214,6.102430761753169
840,209,215,19.646467475948043
841,209,215,32.53818379803511
842,209,216,12.103894159695642
843,209,216,36.608927358538836
844,209,217,25.599811857102765
845,209,217,18.6307119151719
846,209,218,12.863972305409789
847,209,218,30.394867600701417
848,209,219,16.972995648826213
849,209,219,31.712677602062428
850,209,220,13.352624388134728
851,209,220,125.50529221597952
852,209,221,6.2506600751897565
853,209,221,11.7063281956855
854,209,223,6.472926298181733
855,209,223,29.64718409359412
856,209,224,7.015750343626365
857,209,224,9.884803534795651
858,209,225,20.569611013118333
859,209,225,7.3078993748056575
860,209,226,0.004412701517196638
861,209,227,22.579561782570636
862,209,228,48.21437509005287
863,209,228,6.226984637406645
864,209,229,15.333596809541717
865,209,229,28.04260884016597
866,209,230,5.249854415337381
867,209,230,24.585822176279578
868,209,231,18.03993071382942
869,209,231,9.717125669618383
870,209,232,36.71427628292321
871,209,233,13.648081837011574
872,209,233,14.918971240410087
873,209,234,19.647311346088912
874,209,234,19.18259422555957
875,209,236,41.106439167711585
876,209,236,18.11678910037071
877,209,238,10.247231039147636
878,209,238,12.221718733547277
879,209,239,29.480022022735312
880,209,239,12.085945330477358
881,209,240,6.72248991856307
882,209,240,8.68376738424925
883,209,241,12.76321005012909
884,209,241,12.069965410108551
885,209,242,8.765728294690888
886,209,242,24.54912584381094
887,209,243,48.831960840916565
888,209,243,6.325078015763069
889,209,244,40.06467026692545
890,209,244,9.926467959853284
891,209,245,11.45613862068808
892,209,245,6.3686235211932285
893,209,246,26.5999220687371
894,209,246,32.02275772695771
895,209,247,15.607718899125018
896,209,247,35.89150221521706
897,209,249,36.19831795654113
898,209,249,40.102854964444276
899,209,250,6.233749581811026
900,209,250,26.355566898830602
901,209,251,29.830606637471078
902,209,251,40.2649508396631
903,209,252,28.981857571369602
904,209,252,20.88663314819945
905,209,253,29.16705780409484
906,209,253,41.63860183437771
907,209,254,25.827052213238943
908,209,254,6.898718572370996
909,209,255,27.29225008769282
910,209,255,7.390814301115711
911,209,256,78.18641045735791
912,209,256,35.33214365671236
913,209,257,39.02719251239205
914,209,257,38.52936821685552
915,209,258,31.99956688845367
916,209,258,16.040083880503545
917,209,259,54.791975786153
918,209,259,68.1368295723567
919,209,260,47.32967502125575
920,209,260,10.19038770931948
921,209,261,6.70764457989327
922,209,261,21.92068056365713
923,209,262,49.83042980573964
924,209,262,66.01989703115797
925,209,263,6.56885280682485
926,209,263,19.918902220583277
927,209,264,31.005947237705954
928,209,264,44.84578493189616
929,209,265,7.40970892429408
930,209,265,41.1691508255754
931,209,266,6.2943197947763565
932,209,266,32.54545979392509
933,209,267,12.180057821328973
934,209,267,19.848997135865062
935,209,268,12.940261504420675
936,209,268,15.198180523175097
937,209,269,7.141971108092292
938,209,269,8.225351230774749
939,209,270,30.967245432869703
940,209,270,11.701269664274179
941,209,271,9.747802987769035
942,209,271,6.993160264067939
943,209,272,15.348606788308302
944,209,272,8.677474088763745
945,209,273,8.232026827868907
946,209,273,11.249072076513386
947,209,274,17.222152461960974
948,209,274,19.524393928343244
949,209,275,16.616340751435473
950,209,275,32.09583782848148
951,209,276,108.9499037140447
952,209,276,39.775332769100515
953,209,277,69.60112527586233
954,209,277,25.821286332934562
955,209,278,84.75259056042711
956,209,279,7.668123031883795
957,209,279,7.122440205383839
958,209,280,6.591843628074628
959,209,280,26.578132571790974
960,209,281,7.042164962906924
961,209,281,7.335333042373691
962,209,282,15.429376092686738
963,209,282,17.840344382530418
964,209,283,49.18934967284571
965,209,283,30.664461161813307
966,209,284,11.059574691215118
967,209,284,50.539689853123576
968,209,285,9.293591281702533
969,209,285,19.847698887613376
970,209,286,28.988744267493246
971,209,286,36.648915973299864
972,209,287,25.050674755443026
973,209,287,17.746226654348277
974,209,288,7.234731562857064
975,209,288,30.734388462634143
976,209,289,36.34886533913402
977,209,289,35.22912742211241
978,209,290,33.5736463766992
979,209,290,6.752520176616315
980,209,291,8.210516639558108
981,209,291,6.890110250994155
982,209,292,6.853263723017449
983,209,292,23.238560725641577
984,209,293,14.20441646318622
985,209,293,6.81417883596626
986,209,294,27.765728342122628
987,209,294,7.164236897311696
988,209,295,10.418163852913324
989,209,295,6.995550009565164
990,209,296,19.43923414792917
991,209,296,15.498760497567787
992,209,297,56.83200605383496
993,209,297,71.41342642847192
994,209,298,33.67243141824753
995,209,299,5.186401819629623
